Fund Holdings as of,"2026/08/20"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"7974","NINTENDO","Other Products","Equity","3,947,059,500.00","0.67","3,947,059,500.00","449,500.00","8,781.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"6762","TDK","Electric Appliances","Equity","3,907,374,700.00","0.66","3,907,374,700.00","1,297,700.00","3,011.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4568","DAIICHI SANKYO LTD","Pharmaceutical","Equity","3,862,235,750.00","0.65","3,862,235,750.00","1,346,900.00","2,867.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"2802","AJINOMOTO","Foods","Equity","3,781,743,000.00","0.64","3,781,743,000.00","707,000.00","5,349.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8604","NOMURA HOLDINGS","Securities","Equity","3,658,309,200.00","0.62","3,658,309,200.00","2,405,200.00","1,521.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4062","IBIDEN LTD","Electric Appliances","Equity","3,604,030,000.00","0.61","3,604,030,000.00","188,200.00","19,150.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"3382","SEVEN & I HOLDINGS","Retail Trade","Equity","3,534,111,000.00","0.60","3,534,111,000.00","1,738,800.00","2,032.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8309","SUMITOMO MITSUI TRUST GROUP","Banks","Equity","3,450,986,700.00","0.58","3,450,986,700.00","2,041,400.00","1,690.50","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"5108","BRIDGESTONE","Rubber Products","Equity","3,337,850,700.00","0.56","3,337,850,700.00","816,300.00","4,089.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"4519","CHUGAI PHARMACEUTICAL LTD","Pharmaceutical","Equity","3,315,456,900.00","0.56","3,315,456,900.00","466,900.00","7,101.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
"8802","MITSUBISHI ESTATE CO LTD","Real Estate ex REIT","Equity","3,223,312,000.00","0.54","3,223,312,000.00","875,900.00","3,680.00","Japan","Tokyo Stock Exchange","JPY","1.00","JPY"
