Fund Holdings as of,2026/08/19,,,,,,,,,,,,
 ,,,,,,,,,,,,,
Code,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
9005,TOKYU,Land Transportation,Equity,884668000,0.04,884668000,536000,1650.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
7532,PAN PACIFIC INTERNATIONAL HOLDINGS,Retail Trade,Equity,872715200,0.04,872715200,1072000,814.1,Japan,Tokyo Stock Exchange,JPY,1,JPY
8411,MIZUHO FINANCIAL GROUP,Banks,Equity,869177600,0.04,869177600,107200,8108,Japan,Tokyo Stock Exchange,JPY,1,JPY
4043,TOKUYAMA,Chemicals,Equity,854384000,0.04,854384000,214400,3985,Japan,Tokyo Stock Exchange,JPY,1,JPY
9602,TOHO (TOKYO),Information & Communication,Equity,822760000,0.04,822760000,536000,1535,Japan,Tokyo Stock Exchange,JPY,1,JPY
9008,KEIO,Land Transportation,Equity,820080000,0.04,820080000,1072000,765,Japan,Tokyo Stock Exchange,JPY,1,JPY
4755,RAKUTEN GROUP,Services,Equity,811932800,0.04,811932800,1072000,757.4,Japan,Tokyo Stock Exchange,JPY,1,JPY
2432,DENA,Information & Communication,Equity,783900000,0.04,783900000,321600,2437.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
8750,DAIICHI LIFE GROUP,Insurance,Equity,761548800,0.04,761548800,428800,1776,Japan,Tokyo Stock Exchange,JPY,1,JPY
4061,DENKA CO LTD,Chemicals,Equity,708806400,0.03,708806400,214400,3306,Japan,Tokyo Stock Exchange,JPY,1,JPY
4902,KONICA MINOLTA,Electric Appliances,Equity,666569600,0.03,666569600,1072000,621.8,Japan,Tokyo Stock Exchange,JPY,1,JPY
6753,SHARP CORP,Electric Appliances,Equity,660352000,0.03,660352000,1072000,616,Japan,Tokyo Stock Exchange,JPY,1,JPY
9001,TOBU RAILWAY LTD,Land Transportation,Equity,634838400,0.03,634838400,214400,2961,Japan,Tokyo Stock Exchange,JPY,1,JPY
9021,WEST JAPAN RAILWAY,Land Transportation,Equity,616400000,0.03,616400000,214400,2875,Japan,Tokyo Stock Exchange,JPY,1,JPY
4188,MITSUBISHI CHEMICAL GROUP,Chemicals,Equity,606752000,0.03,606752000,536000,1132,Japan,Tokyo Stock Exchange,JPY,1,JPY
1808,HASEKO,Construction,Equity,593137600,0.03,593137600,214400,2766.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
2768,SOJITZ CORP,Wholesale Trade,Equity,581774400,0.03,581774400,107200,5427,Japan,Tokyo Stock Exchange,JPY,1,JPY
4005,SUMITOMO CHEMICAL,Chemicals,Equity,548971200,0.03,548971200,1072000,512.1,Japan,Tokyo Stock Exchange,JPY,1,JPY
5711,MITSUBISHI MATERIALS,Nonferrous Metal,Equity,541360000,0.03,541360000,107200,5050,Japan,Tokyo Stock Exchange,JPY,1,JPY
5233,TAIHEIYO CEMENT,Glass & Ceramics Products,Equity,435232000,0.02,435232000,107200,4060,Japan,Tokyo Stock Exchange,JPY,1,JPY
6472,NTN,Machinery,Equity,395782400,0.02,395782400,1072000,369.2,Japan,Tokyo Stock Exchange,JPY,1,JPY
4208,UBE,Chemicals,Equity,379380800,0.02,379380800,107200,3539,Japan,Tokyo Stock Exchange,JPY,1,JPY
3436,SUMCO,Metal Products,Equity,377022400,0.02,377022400,107200,3517,Japan,Tokyo Stock Exchange,JPY,1,JPY
3401,TEIJIN,Textiles & Apparel,Equity,370161600,0.02,370161600,214400,1726.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
5401,NIPPON STEEL,Iron & Steel,Equity,363354400,0.02,363354400,536000,677.9,Japan,Tokyo Stock Exchange,JPY,1,JPY
8304,AOZORA BANK,Banks,Equity,358262400,0.02,358262400,107200,3342,Japan,Tokyo Stock Exchange,JPY,1,JPY
MSJP,CASH COLLATERAL JPY MSJP,Other,Cash Collateral and Margins,358124537,0.02,358124537,358124537,100,Japan,-,JPY,1,JPY
7201,NISSAN MOTOR,Transportation Equipment,Equity,338752000,0.02,338752000,1072000,316,Japan,Tokyo Stock Exchange,JPY,1,JPY
9202,ANA HOLDINGS,Air Transportation,Equity,324387200,0.02,324387200,107200,3026,Japan,Tokyo Stock Exchange,JPY,1,JPY
9502,CHUBU ELECTRIC POWER INC,Electric Power & Gas,Equity,299892000,0.01,299892000,107200,2797.5,Japan,Tokyo Stock Exchange,JPY,1,JPY
543A,ARCHION CORP,Transportation Equipment,Equity,294800000,0.01,294800000,1072000,275,Japan,Tokyo Stock Exchange,JPY,1,JPY
9503,KANSAI ELECTRIC POWER,Electric Power & Gas,Equity,252992000,0.01,252992000,107200,2360,Japan,Tokyo Stock Exchange,JPY,1,JPY
