Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"MTH","MOTUS HOLD LTD SHS","Consumer Discretionary","Equity","2,380,944.21","0.01","2,380,944.21","1,936,361.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"2371","TATUNG","Industrials","Equity","2,377,907.29","0.01","2,377,907.29","14,434,650.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"000166","SHENWAN HONGYUAN GROUP LTD A","Financials","Equity","2,377,907.29","0.01","2,377,907.29","18,873,437.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"1797","EAST BUY HOLDING LTD","Consumer Staples","Equity","2,377,907.29","0.01","2,377,907.29","4,986,500.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"3010","WAH LEE INDUSTRIAL","Information Technology","Equity","2,374,870.37","0.01","2,374,870.37","3,126,580.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"QFIN","QFIN HOLDINGS ADR INC","Financials","Equity","2,374,870.37","0.01","2,374,870.37","1,084,590.00","-","China","NASDAQ","JPY","-","USD"
"ELPE","HELLENIQ ENERGY HOLDINGS S A","Energy","Equity","2,371,833.45","0.01","2,371,833.45","694,401.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"1066","SHANDONG WEIGAO GP MEDICAL POLYMER","Health Care","Equity","2,368,796.53","0.01","2,368,796.53","27,622,800.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"000063","ZTE CORP A","Information Technology","Equity","2,368,796.53","0.01","2,368,796.53","2,462,039.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"MRDIY","MR D.I.Y. GROUP (M)","Consumer Discretionary","Equity","2,368,796.53","0.01","2,368,796.53","33,836,650.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"TFG","THE FOSCHINI GROUP","Consumer Discretionary","Equity","2,365,759.61","0.01","2,365,759.61","3,720,474.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"089030","TECHWING INC","Information Technology","Equity","2,362,722.70","0.01","2,362,722.70","336,655.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"GUJENERGY","GUJARAT ENERGY LTD","Utilities","Equity","2,356,648.86","0.01","2,356,648.86","4,413,309.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"005290","DONGJIN SEMICHEM LTD","Materials","Equity","2,353,611.94","0.01","2,353,611.94","396,889.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"BRES","BARWA REAL ESTATE","Real Estate","Equity","2,353,611.94","0.01","2,353,611.94","19,479,288.00","-","Qatar","Qatar Exchange","JPY","-","QAR"
"KFINTECH","KFIN TECHNOLOGIES LTD","Financials","Equity","2,350,575.02","0.01","2,350,575.02","1,224,232.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2352","QISDA CORP","Information Technology","Equity","2,347,538.10","0.01","2,347,538.10","13,418,540.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"FINCABLES","FINOLEX CABLES","Industrials","Equity","2,338,427.35","0.01","2,338,427.35","906,415.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"TATAELXSI","TATA ELXSI LTD","Information Technology","Equity","2,335,390.43","0.01","2,335,390.43","319,270.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"000568","LUZHOU LAO JIAO LTD A","Consumer Staples","Equity","2,335,390.43","0.01","2,335,390.43","953,865.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"1409","SHINKONG SYNTHETIC FIBERS CORP","Materials","Equity","2,332,353.51","0.01","2,332,353.51","15,984,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"3339","LONKING HOLDINGS LTD","Industrials","Equity","2,332,353.51","0.01","2,332,353.51","30,196,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"688361","SKYVERSE TECHNOLOGY LTD A","Information Technology","Equity","2,332,353.51","0.01","2,332,353.51","230,600.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"SAGILITY","SAGILITY LTD","Industrials","Equity","2,326,279.67","0.01","2,326,279.67","27,303,240.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2386","SINOPEC ENGINEERING GROUP LTD H H","Industrials","Equity","2,323,242.75","0.01","2,323,242.75","18,910,500.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"OMN","OMNIA HOLDINGS","Materials","Equity","2,323,242.75","0.01","2,323,242.75","1,948,465.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"1210","GREAT WALL ENTERPRISE","Consumer Staples","Equity","2,323,242.75","0.01","2,323,242.75","7,392,412.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"688111","BEIJING KINGSOFT OFFICE SOFTWARE A","Information Technology","Equity","2,320,205.83","0.01","2,320,205.83","337,558.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"FIVESTAR","FIVE-STAR BUSINESS FINANCE LTD","Financials","Equity","2,320,205.83","0.01","2,320,205.83","2,202,352.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"145020","HUGEL","Health Care","Equity","2,320,205.83","0.01","2,320,205.83","67,898.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"AARTIIND","AARTI INDUSTRIES LTD","Materials","Equity","2,317,168.92","0.01","2,317,168.92","2,230,549.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2606","U-MING MARINE TRANSPORT CORP","Industrials","Equity","2,314,132.00","0.01","2,314,132.00","5,515,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"300014","EVE ENERGY A","Industrials","Equity","2,314,132.00","0.01","2,314,132.00","1,477,777.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"1810","SEERA GROUP HOLDING","Consumer Discretionary","Equity","2,311,095.08","0.01","2,311,095.08","2,107,212.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"3714","ENNOSTAR","Information Technology","Equity","2,311,095.08","0.01","2,311,095.08","6,779,185.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"600522","JIANGSU ZHONGTIAN TECHNOLOGY LTD A","Industrials","Equity","2,311,095.08","0.01","2,311,095.08","2,475,100.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"3900","GREENTOWN CHINA","Real Estate","Equity","2,295,910.49","0.01","2,295,910.49","12,024,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"ZETRIX","ZETRIX AI","Industrials","Equity","2,295,910.49","0.01","2,295,910.49","74,717,600.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"GRINDWELL","GRINDWELL NORTON LTD","Industrials","Equity","2,286,799.73","0.01","2,286,799.73","556,028.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"601688","HUATAI SECURITIES A","Financials","Equity","2,286,799.73","0.01","2,286,799.73","4,291,651.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"004800","HYOSUNG","Industrials","Equity","2,280,725.89","0.01","2,280,725.89","103,283.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"357780","SOULBRAIN","Materials","Equity","2,280,725.89","0.01","2,280,725.89","49,991.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"ETEL","TELECOM EGYPT","Communication","Equity","2,271,615.14","0.01","2,271,615.14","5,261,549.00","-","Egypt","Egyptian Exchange","JPY","-","EGP"
"NETWEB","NETWEB TECHNOLOGIES INDIA LTD","Information Technology","Equity","2,271,615.14","0.01","2,271,615.14","209,754.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"MER","MANILA ELECTRIC","Utilities","Equity","2,268,578.22","0.01","2,268,578.22","1,517,060.00","-","Philippines","Philippine Stock Exchange Inc.","JPY","-","PHP"
"4321","ARABIAN CENTRES COMPANY","Real Estate","Equity","2,268,578.22","0.01","2,268,578.22","2,736,435.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"601766","CRRC CORP LTD A","Industrials","Equity","2,268,578.22","0.01","2,268,578.22","12,896,000.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"533581","PG ELECTROPLAST LTD","Information Technology","Equity","2,268,578.22","0.01","2,268,578.22","1,885,297.00","-","India","Bse Ltd","JPY","-","INR"
"AFE","AECI","Materials","Equity","2,262,504.38","0.01","2,262,504.38","1,817,897.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"6682","PHANCY GROUP LTD H","Information Technology","Equity","2,262,504.38","0.01","2,262,504.38","3,292,400.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"2270","SAUDI DAIRY AND FOODSTUFF","Consumer Staples","Equity","2,259,467.46","0.01","2,259,467.46","223,340.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"139480","E-MART INC","Consumer Staples","Equity","2,256,430.54","0.01","2,256,430.54","226,827.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"2357","AVICHINA INDUSTRY & TECHNOLOGY LTD","Industrials","Equity","2,253,393.62","0.01","2,253,393.62","31,489,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"772","CHINA LITERATURE LTD","Communication","Equity","2,253,393.62","0.01","2,253,393.62","4,603,600.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"2050","SAVOLA GROUP","Consumer Staples","Equity","2,247,319.79","0.01","2,247,319.79","1,687,628.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"601066","CHINA SECURITIES LTD A","Financials","Equity","2,247,319.79","0.01","2,247,319.79","3,186,394.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"SUNCON","SUNWAY CONSTRUCTION GROUP","Industrials","Equity","2,244,282.87","0.01","2,244,282.87","5,824,100.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"EGCO.R","ELECTRICITY GENERATING NON-VOTING","Utilities","Equity","2,244,282.87","0.01","2,244,282.87","2,988,900.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"1579","YIHAI INTERNATIONAL HOLDING","Consumer Staples","Equity","2,244,282.87","0.01","2,244,282.87","5,982,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"KPITTECH","KPIT TECHNOLOGIES LTD","Information Technology","Equity","2,244,282.87","0.01","2,244,282.87","1,894,794.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"BHW","BANK HANDLOWY W WARSZAWIE SA","Financials","Equity","2,241,245.95","0.01","2,241,245.95","353,860.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"069960","HYUNDAI DEPARTMENT STORE LTD","Consumer Discretionary","Equity","2,241,245.95","0.01","2,241,245.95","172,822.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"CANFINHOME","CAN FIN HOMES LTD","Financials","Equity","2,241,245.95","0.01","2,241,245.95","1,331,137.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"RATCH.R","RATCH GROUP PCL NON-VOTING DR","Utilities","Equity","2,238,209.03","0.01","2,238,209.03","10,607,300.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"2350","SAUDI KAYAN PETROCHEMICAL","Materials","Equity","2,238,209.03","0.01","2,238,209.03","8,294,368.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"2276","SHANGHAI CONANT OPTICAL CO LTD H","Health Care","Equity","2,238,209.03","0.01","2,238,209.03","2,324,800.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"1199","COSCO SHIPPING PORTS LTD","Industrials","Equity","2,235,172.11","0.01","2,235,172.11","17,700,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"LHC","LIFE HEALTH","Health Care","Equity","2,235,172.11","0.01","2,235,172.11","16,282,624.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"6616","GLOBAL NEW MATERIAL INTERNATIONAL","Materials","Equity","2,235,172.11","0.01","2,235,172.11","9,564,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"6781","ADVANCED ENERGY SOLUTION HOLDING L","Industrials","Equity","2,229,098.28","0.01","2,229,098.28","347,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"3680","GUDENG PRECISION INDUSTRIAL","Information Technology","Equity","2,223,024.44","0.01","2,223,024.44","794,797.00","-","Taiwan","Gretai Securities Market","JPY","-","TWD"
"ASTRAMICRO","ASTRA MICROWAVE PRODUCTS LTD","Information Technology","Equity","2,216,950.60","0.01","2,216,950.60","659,170.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"007390","NATURECELL LTD","Health Care","Equity","2,213,913.68","0.01","2,213,913.68","688,971.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"696","TRAVELSKY TECHNOLOGY LTD H","Consumer Discretionary","Equity","2,210,876.76","0.01","2,210,876.76","11,001,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"6176","RADIANT OPTO-ELECTRONICS","Information Technology","Equity","2,207,839.85","0.01","2,207,839.85","4,544,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"004370","NONGSHIM LTD","Consumer Staples","Equity","2,207,839.85","0.01","2,207,839.85","36,487.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"PVRINOX","PVR INOX LTD","Communication","Equity","2,207,839.85","0.01","2,207,839.85","906,311.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"ENJSA.E","ENERJISA ENERJI","Utilities","Equity","2,204,802.93","0.01","2,204,802.93","5,070,783.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"KRDMD.E","KARDEMIR KARABUK DEMIR CELIK SANAY","Materials","Equity","2,198,729.09","0.01","2,198,729.09","12,247,645.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"052690","KEPCO ENGINEERING & CONSTRUCTION I","Industrials","Equity","2,198,729.09","0.01","2,198,729.09","169,944.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"HOMEFIRST","HOME FIRST FINANCE INDIA LTD","Financials","Equity","2,198,729.09","0.01","2,198,729.09","927,539.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"9910","FENG TAY ENTERPRISES","Consumer Discretionary","Equity","2,195,692.17","0.01","2,195,692.17","5,220,833.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"VIO","VIOHALCO SA","Materials","Equity","2,195,692.17","0.01","2,195,692.17","573,847.00","-","Greece","Athens Exchange S.A. Cash Market","JPY","-","EUR"
"4004","DALLAH HEALTHCARE","Health Care","Equity","2,192,655.25","0.01","2,192,655.25","425,582.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"2230","SAUDI CHEMICAL","Health Care","Equity","2,192,655.25","0.01","2,192,655.25","5,454,592.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"1651","PRECISION TSUGAMI CHINA CORP LTD","Industrials","Equity","2,192,655.25","0.01","2,192,655.25","1,764,500.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"ZENTEC","ZEN TECHNOLOGIES LTD","Industrials","Equity","2,189,618.33","0.01","2,189,618.33","573,894.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"NLCINDIA","NLC INDIA LTD","Utilities","Equity","2,186,581.41","0.01","2,186,581.41","4,024,836.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"RRKABEL","R R KABEL LTD","Industrials","Equity","2,186,581.41","0.01","2,186,581.41","378,145.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"688525","BIWIN STORAGE TECHNOLOGY LTD A","Information Technology","Equity","2,183,544.50","0.01","2,183,544.50","327,000.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"AMATA.R","AMATA CORPORATION NON-VOTING DR PC","Real Estate","Equity","2,180,507.58","0.01","2,180,507.58","12,387,830.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"103140","POONGSANORATION CORP","Materials","Equity","2,180,507.58","0.01","2,180,507.58","200,915.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"4003","UNITED ELECTRONICS","Consumer Discretionary","Equity","2,180,507.58","0.01","2,180,507.58","666,250.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"AREIT","AREIT INC","Real Estate","Equity","2,177,470.66","0.01","2,177,470.66","18,490,800.00","-","Philippines","Philippine Stock Exchange Inc.","JPY","-","PHP"
"023590","DAOU TECHNOLOGY INC","Financials","Equity","2,177,470.66","0.01","2,177,470.66","408,090.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"2421","SUNONWEALTH ELECTRIC MACHINE INDUS","Industrials","Equity","2,174,433.74","0.01","2,174,433.74","2,527,535.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"SAMMAANCAP","SAMMAAN CAPITAL LTD","Financials","Equity","2,171,396.82","0.01","2,171,396.82","7,239,390.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"546","FUFENG GROUP LTD","Materials","Equity","2,165,322.98","0.01","2,165,322.98","17,174,400.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"9921","GIANT MANUFACTURING","Consumer Discretionary","Equity","2,153,175.31","0.01","2,153,175.31","3,397,575.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"CEATLTD","CEAT","Consumer Discretionary","Equity","2,147,101.47","0.01","2,147,101.47","299,644.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"039200","OSCOTEC INC","Health Care","Equity","2,144,064.55","0.01","2,144,064.55","402,144.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"CREDITACC","CREDITACCESS GRAMEEN LTD","Financials","Equity","2,144,064.55","0.01","2,144,064.55","699,513.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"6282","ACBEL POLYTECH","Industrials","Equity","2,134,953.80","0.01","2,134,953.80","7,934,565.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"000977","INSPUR ELECTRONIC INFORMATION INDU","Information Technology","Equity","2,134,953.80","0.01","2,134,953.80","999,436.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"NBCC","NBCC INDIA LTD","Industrials","Equity","2,134,953.80","0.01","2,134,953.80","12,115,858.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"600089","TBEA LTD A","Industrials","Equity","2,134,953.80","0.01","2,134,953.80","3,746,187.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"012750","S-1 CORP","Industrials","Equity","2,131,916.88","0.01","2,131,916.88","206,893.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"2015","FENG HSIN IRON & STEEL LTD","Materials","Equity","2,131,916.88","0.01","2,131,916.88","5,532,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"2206","SANYANG INDUSTRY","Consumer Discretionary","Equity","2,131,916.88","0.01","2,131,916.88","5,619,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"EIDPARRY","EID PARRY INDIA LTD","Materials","Equity","2,131,916.88","0.01","2,131,916.88","1,317,725.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"354","CHINASOFT INTERNATIONAL","Information Technology","Equity","2,131,916.88","0.01","2,131,916.88","25,440,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"112610","CS WIND","Industrials","Equity","2,128,879.96","0.01","2,128,879.96","320,191.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"2850","SHINKONG INSURANCE LTD","Financials","Equity","2,128,879.96","0.01","2,128,879.96","2,144,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"AEFES.E","ANADOLU EFES BIRACILIK VE MALT SAN","Consumer Staples","Equity","2,128,879.96","0.01","2,128,879.96","27,894,095.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"2250","SAUDI INDUSTRIAL INVESTMENT GROUP","Materials","Equity","2,128,879.96","0.01","2,128,879.96","3,401,155.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"6214","SYSTEX CORP","Information Technology","Equity","2,125,843.04","0.01","2,125,843.04","1,977,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"TGA","THUNGELA RESOURCES","Energy","Equity","2,125,843.04","0.01","2,125,843.04","1,525,641.00","-","South Africa","Johannesburg Stock Exchange","JPY","-","ZAR"
"600905","CHINA THREE GORGES RENEWABLES(GROU","Utilities","Equity","2,125,843.04","0.01","2,125,843.04","20,103,170.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"6271","TONG HSING ELECTRONIC INDUSTRIES","Information Technology","Equity","2,122,806.12","0.01","2,122,806.12","1,811,600.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"600160","ZHEJIANG JU HUA LTD A","Materials","Equity","2,122,806.12","0.01","2,122,806.12","1,929,600.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"000988","HUAGONG TECH LTD A","Information Technology","Equity","2,119,769.20","0.01","2,119,769.20","715,158.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"ABCB4","BANCO ABC BRASIL PREF SA","Financials","Equity","2,116,732.29","0.01","2,116,732.29","2,576,186.00","-","Brazil","XBSP","JPY","-","BRL"
"002602","ZHEJIANG CENTURY HUATONG GROUP LTD","Communication","Equity","2,116,732.29","0.01","2,116,732.29","5,379,700.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"3393","WASION HOLDINGS LTD","Information Technology","Equity","2,113,695.37","0.01","2,113,695.37","5,440,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"9933","CTCI","Industrials","Equity","2,107,621.53","0.01","2,107,621.53","8,296,847.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"ECL","ENGIE ENERGIA CHILE SA","Utilities","Equity","2,107,621.53","0.01","2,107,621.53","5,342,314.00","-","Chile","Santiago Stock Exchange","JPY","-","CLP"
"1319","TONG YANG INDUSTRY LTD","Consumer Discretionary","Equity","2,104,584.61","0.01","2,104,584.61","4,240,400.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"IKS","INVENTURUS KNOWLEDGE SOLUTIONS LTD","Health Care","Equity","2,104,584.61","0.01","2,104,584.61","588,354.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"083650","BHI LTD","Industrials","Equity","2,101,547.69","0.01","2,101,547.69","255,504.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"GABRIEL","GABRIEL INDIA LTD","Consumer Discretionary","Equity","2,101,547.69","0.01","2,101,547.69","732,481.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"097950","CJ CHEILJEDANG CORP","Consumer Staples","Equity","2,098,510.77","0.01","2,098,510.77","82,698.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"600019","BAOSHAN IRON & STEEL LTD A","Materials","Equity","2,095,473.86","0.01","2,095,473.86","12,514,630.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"ATUL","ATUL LTD","Materials","Equity","2,092,436.94","0.01","2,092,436.94","160,879.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"1215","CHAROEN POKPHAND ENTERPRISE(TAIWAN","Consumer Staples","Equity","2,092,436.94","0.01","2,092,436.94","3,167,700.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"CK.R","CH KARNCHANG NON-VOTING DR PCL","Industrials","Equity","2,092,436.94","0.01","2,092,436.94","18,069,500.00","-","Thailand","Stock Exchange Of Thailand","JPY","-","THB"
"URC","UNIVERSAL ROBINA CORP","Consumer Staples","Equity","2,092,436.94","0.01","2,092,436.94","10,667,250.00","-","Philippines","Philippine Stock Exchange Inc.","JPY","-","PHP"
"2504","GOLDSUN BUILDING MATERIALS LTD","Materials","Equity","2,089,400.02","0.01","2,089,400.02","11,244,425.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"ILC","INVERSIONES LA CONSTRUCCION SA","Financials","Equity","2,089,400.02","0.01","2,089,400.02","416,897.00","-","Chile","Santiago Stock Exchange","JPY","-","CLP"
"BRAP4","BRADESPAR PREF SA","Materials","Equity","2,083,326.18","0.01","2,083,326.18","2,770,556.00","-","Brazil","XBSP","JPY","-","BRL"
"AZAD","AZAD ENGINEERING LTD","Industrials","Equity","2,083,326.18","0.01","2,083,326.18","376,808.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"CRISIL","CRISIL LTD","Financials","Equity","2,080,289.26","0.01","2,080,289.26","232,497.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"1114","BRILLIANCE CHINA AUTOMOTIVE HOLDIN","Consumer Discretionary","Equity","2,080,289.26","0.01","2,080,289.26","36,532,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"6116","HANNSTAR DISPLAY CORP","Information Technology","Equity","2,074,215.43","0.01","2,074,215.43","25,139,640.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"CCL","CCL PRODUCTS INDIA LTD","Consumer Staples","Equity","2,074,215.43","0.01","2,074,215.43","933,181.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"512","GRAND PHARMACEUTICAL GROUP LTD","Health Care","Equity","2,068,141.59","0.01","2,068,141.59","15,476,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"CSAN3","COSAN INDUSTRIA E COMERCIO","Consumer Discretionary","Equity","2,065,104.67","0.01","2,065,104.67","16,638,027.00","-","Brazil","XBSP","JPY","-","BRL"
"4020","SAUDI REAL ESTATE","Real Estate","Equity","2,062,067.75","0.01","2,062,067.75","2,529,768.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"VNET","VNET GROUP ADR","Information Technology","Equity","2,059,030.83","0.01","2,059,030.83","1,620,056.00","-","China","NASDAQ","JPY","-","USD"
"VTL","VARDHMAN TEXTILES LTD","Consumer Discretionary","Equity","2,055,993.91","0.01","2,055,993.91","1,714,117.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"300442","RANGE INTELLIGENT COMPUTING TECHNO","Information Technology","Equity","2,055,993.91","0.01","2,055,993.91","1,120,316.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"500048","BEML LTD","Industrials","Equity","2,049,920.08","0.01","2,049,920.08","522,565.00","-","India","Bse Ltd","JPY","-","INR"
"2820","CHINA BILLS FINANCE CORP","Financials","Equity","2,040,809.32","0.01","2,040,809.32","20,939,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"2548","HUAKU DEVELOPMENT LTD","Real Estate","Equity","2,040,809.32","0.01","2,040,809.32","3,569,032.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"CPIN","CHAROEN POKPHAND INDONESIA","Consumer Staples","Equity","2,040,809.32","0.01","2,040,809.32","62,680,600.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"3376","SHIN ZU SHING","Industrials","Equity","2,037,772.40","0.01","2,037,772.40","1,808,149.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
