No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
106,1802,JP3190000004,大林組,OBAYASHI CORPORATION,2700,8542800,0.0021190215017321133
107,8593,JP3499800005,三菱ＨＣキャピタル,MITSUBISHI HC CAPITAL INC.,5700,8396100,0.0020826329108363764
108,9502,JP3526600006,中部電力,"CHUBU ELECTRIC POWER COMPANY,INCORPORATE",3000,8361000.000000001,0.0020739264381680715
109,9697,JP3218900003,カプコン,"CAPCOM CO.,LTD.",2100,8324400.000000001,0.002064847894018215
110,7186,JP3305990008,横浜フィナンシャルグループ,"YOKOHAMA FINANCIAL GROUP,INC.",4500,8275500.000000001,0.002052718363719636
111,9532,JP3180400008,大阪瓦斯,"OSAKA GAS CO.,LTD.",1500,8272500.000000001,0.002051974220756533
112,9104,JP3362700001,商船三井,"MITSUI O.S.K.LINES,LTD.",1400,8251600.000000001,0.0020467900247802488
113,9531,JP3573000001,東京瓦斯,"TOKYO GAS CO.,LTD.",1300,8084700.000000001,0.002005390871266285
114,7733,JP3201200007,オリンパス,OLYMPUS CORPORATION,4400,8008000,0.0019863656161762844
115,8473,JP3436120004,ＳＢＩホールディングス,"SBI HOLDINGS,INC.",2600,7898800,0.001959278812319335
116,8331,JP3511800009,千葉銀行,"THE CHIBA BANK,LTD.",3000,7881000.000000001,0.001954863564071591
117,1801,JP3443600006,大成建設,TAISEI CORPORATION,600,7839000,0.0019444455625881485
118,3659,JP3758190007,ネクソン,"NEXON CO.,LTD.",3100,7753100.000000001,0.001923138269077966
119,5334,JP3738600000,日本特殊陶業,"NITERRA CO.,LTD.",800,7532000.000000001,0.0018682949326972748
120,8113,JP3951600000,ユニ・チャーム,UNICHARM CORPORATION,7300,7347450,0.0018225177380837214
121,5831,JP3351500008,しずおかフィナンシャルグループ,"SHIZUOKA FINANCIAL GROUP,INC.",2300,7314000.000000001,0.0018142205440451233
122,9107,JP3223800008,川崎汽船,"KAWASAKI KISEN KAISHA,LTD.",2500,7125000.000000001,0.001767339537369634
123,4755,JP3967200001,楽天グループ,"RAKUTEN GROUP,INC.",8500,7085600.000000001,0.0017575664597875478
124,3402,JP3621000003,東レ,"TORAY INDUSTRIES,INC.",5900,6832200,0.0016947111841707806
125,1803,JP3358800005,清水建設,SHIMIZU CORPORATION,2800,6662600,0.001652642301990024
126,4188,JP3897700005,三菱ケミカルグループ,MITSUBISHI CHEMICAL GROUP CORPORATION,5600,6652800.000000001,0.0016502114349772213
127,8136,JP3343200006,サンリオ,"SANRIO COMPANY,LTD.",5000,6362500,0.001578203200914287
128,6479,JP3906000009,ミネベアミツミ,MINEBEA MITSUMI INC.,1700,6293400.000000001,0.0015610631079974813
129,5019,JP3142500002,出光興産,"IDEMITSU KOSAN CO.,LTD.",4800,6292800.000000001,0.0015609142794048608
130,2801,JP3240400006,キッコーマン,KIKKOMAN CORPORATION,3800,6260500,0.001552902340168785
131,5706,JP3888400003,三井金属,"MITSUI KINZOKU COMPANY,LIMITED",200,6190000,0.0015354149805358642
132,5333,JP3695200000,ＮＧＫ,"NGK INSULATORS,LTD.",1100,6153400.000000001,0.001526336436386008
133,7309,JP3358000002,シマノ,SHIMANO INC.,300,6037500.000000001,0.0014975877132447951
134,7550,JP3429300001,ゼンショーホールディングス,"ZENSHO HOLDINGS CO.,LTD.",600,5984400,0.0014844163827978716
135,9202,JP3429800000,ＡＮＡホールディングス,ANA HOLDINGS INC.,1900,5920400,0.001468541332918341
136,9843,JP3756100008,ニトリホールディングス,"NITORI HOLDINGS CO.,LTD.",2200,5584700,0.001385271735347115
137,5344,JP3879250003,ＭＡＲＵＷＡ,"MARUWA CO.,LTD.",100,5554000.000000001,0.0013776566723580276
138,7167,JP3117700009,めぶきフィナンシャルグループ,"MEBUKI FINANCIAL GROUP,INC.",3700,5538900.000000001,0.001373911152777076
139,7911,JP3629000005,ＴＯＰＰＡＮホールディングス,TOPPAN HOLDINGS INC.,1200,5432400,0.0013474940775869192
140,9021,JP3659000008,西日本旅客鉄道,WEST JAPAN RAILWAY COMPANY,1800,5401800,0.0013399038193632684
