No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
199,9021,JP3659000008,西日本旅客鉄道,WEST JAPAN RAILWAY COMPANY,1779200,5339379200.000001,0.0003113629798323196
200,4188,JP3897700005,三菱ケミカルグループ,MITSUBISHI CHEMICAL GROUP CORPORATION,4448000,5284224000,0.0003081466344891666
201,4902,JP3300600008,コニカミノルタ,"KONICA MINOLTA,INC.",8896000,5255756800,0.00030648658527979736
202,1808,JP3768600003,長谷工コーポレーション,HASEKO CORPORATION,1779200,4946176000.000001,0.0002884335501279069
203,2768,JP3663900003,双日,SOJITZ CORPORATION,889600,4786937600.000001,0.0002791476498629976
204,4005,JP3401400001,住友化学,"SUMITOMO CHEMICAL COMPANY,LIMITED",8896000,4637484800,0.00027043239151380903
205,5711,JP3903000002,三菱マテリアル,MITSUBISHI MATERIALS CORPORATION,889600,3730092800.0000005,0.00021751832296516428
206,5233,JP3449020001,太平洋セメント,TAIHEIYO CEMENT CORPORATION,889600,3624230400,0.00021134501496782235
207,6472,JP3165600002,ＮＴＮ,NTN CORPORATION,8896000,3478336000.0000005,0.00020283726276980498
208,7201,JP3672400003,日産自動車,"NISSAN MOTOR CO.,LTD.",8896000,2990835200,0.00017440892005935658
209,3436,JP3322930003,ＳＵＭＣＯ,SUMCO CORPORATION,889600,2986387200.0000005,0.00017414953737039267
210,3401,JP3544000007,帝人,TEIJIN LIMITED,1779200,2912550400.0000005,0.00016984378473359118
211,5401,JP3381000003,日本製鉄,NIPPON STEEL CORPORATION,4448000,2889420800.0000005,0.00016849499475097868
212,4208,JP3158800007,ＵＢＥ,UBE CORPORATION,889600,2831596800,0.00016512301979444737
213,9202,JP3429800000,ＡＮＡホールディングス,ANA HOLDINGS INC.,889600,2771993600.0000005,0.00016164729176233053
214,8304,JP3711200000,あおぞら銀行,"AOZORA BANK,LTD.",889600,2702604800.0000005,0.000157600921814493
215,9502,JP3526600006,中部電力,"CHUBU ELECTRIC POWER COMPANY,INCORPORATE",889600,2479315200,0.0001445799108285029
216,543A,JP3100020001,ＡＲＣＨＩＯＮ,ARCHION CORPORATION,8896000,2375232000.0000005,0.00013851035590674665
