No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
90,6247,JP3784200002,日阪製作所,"HISAKA WORKS,LTD.",1200,1916400.0000000002,0.0005653017200690359
91,6310,JP3139600005,井関農機,"ISEKI & CO.,LTD.",1000,1849000.0000000002,0.0005454199960382213
92,6272,JP3979400003,レオン自動機,"RHEON AUTOMATIC MACHINERY CO.,LTD.",1200,1822800,0.0005376914920381124
93,6289,JP3264200001,技研製作所,GIKEN LTD.,900,1710000,0.0005044176274880251
94,6413,JP3974400008,理想科学工業,RISO KAGAKU CORPORATION,1600,1680000,0.0004955681954268317
95,6238,JP3826770004,フリュー,FURYU CORPORATION,1100,1525700.0000000002,0.0004500526165254269
96,6222,JP3356500003,島精機製作所,"SHIMA SEIKI MFG.,LTD.",1600,1486400,0.00043845986052526344
97,6418,JP3697800005,日本金銭機械,"JAPAN CASH MACHINE CO.,LTD.",1200,1359600.0000000002,0.00040105626101328597
98,575A,JP3860410004,前澤ホールディングス,"MAEZAWA HOLDINGS CO.,LTD.",700,1256500,0.0003706437128296512
99,6430,JP3483100008,ダイコク電機,"DAIKOKU DENKI CO.,LTD.",500,1231000.0000000002,0.0003631216955776368
100,6240,JP3936600000,ヤマシンフィルタ,YAMASHIN-FILTER CORP.,2100,1134000,0.0003345085319131114
101,6485,JP3860300007,前澤給装工業,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",700,1100400,0.00032459716800457475
102,6298,JP3990600003,ワイエイシイホールディングス,"Y.A.C.HOLDINGS CO.,LTD.",900,1032300,0.0003045089572256657
103,6378,JP3242000002,木村化工機,"KIMURA CHEMICAL PLANTS CO.,LTD.",800,969600.0000000001,0.00028601364421777147
104,6445,JP3389400007,ジャノメ,JANOME CORPORATION,700,912100.0000000001,0.00026905223276715075
105,6470,JP3449080005,大豊工業,"TAIHO KOGYO CO.,LTD.",800,882400,0.0002602912950265692
106,6358,JP3313200002,酒井重工業,"SAKAI HEAVY INDUSTRIES,LTD.",400,870000,0.00025663352977460925
107,6157,JP3675320000,日進工具,"NS TOOL CO.,LTD.",900,865800.0000000001,0.00025539460928604223
108,6440,JP3390400004,ＪＵＫＩ,JUKI CORPORATION,1600,840000,0.00024778409771341583
109,6279,JP3411900008,瑞光,ZUIKO CORPORATION,900,825300,0.00024344787600343105
