No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
103,4092,JP3691600005,日本化学工業,"NIPPON CHEMICAL INDUSTRIAL CO.,LTD.",300,1779000.0000000002,0.0009950535886110148
104,4221,JP3178400002,大倉工業,"OKURA INDUSTRIAL CO.,LTD.",300,1665000,0.0009312896149732094
105,4109,JP3399720006,ステラ　ケミファ,STELLA CHEMIFA CORPORATION,300,1551000,0.000867525641335404
106,4025,JP3461000006,多木化学,"TAKI CHEMICAL CO.,LTD.",300,1489500.0000000002,0.0008331266555571145
107,8011,JP3339400008,三陽商会,SANYO SHOKAI LTD.,300,1470000,0.0008222196600664371
108,4008,JP3405600002,住友精化,"SUMITOMO SEIKA CHEMICALS COMPANY,LIMITED",1200,1467600,0.0008208772606214306
109,4246,JP3481300006,ダイキョーニシカワ,DAIKYONISHIKAWA CORPORATION,1400,1442000.0000000002,0.0008065583332080288
110,4275,JP3205320009,カーリット,"CARLIT CO.,LTD.",600,1392600,0.0007789272779649798
111,4997,JP3741800001,日本農薬,"NIHON NOHYAKU CO.,LTD.",1000,1077000,0.0006024017509466345
112,4082,JP3474350000,第一稀元素化学工業,"DAIICHI KIGENSO KAGAKU-KOGYO CO.,LTD",600,1053000,0.0005889777564965702
113,4362,JP3720000003,日本精化,"NIPPON FINE CHEMICAL CO.,LTD.",400,1031200,0.0005767842948710952
114,7931,JP3910600000,未来工業,"MIRAI INDUSTRY CO.,LTD.",300,1020000.0000000001,0.0005705197641277319
115,7942,JP3386000008,ＪＳＰ,JSP CORPORATION,400,1013200.0000000001,0.000566716299033547
116,4611,JP3495400008,大日本塗料,"DAI NIPPON TORYO COMPANY,LIMITED",700,979300.0000000001,0.0005477549068728312
117,4097,JP3285800003,高圧ガス工業,"KOATSU GAS KOGYO CO.,LTD.",900,963900.0000000001,0.0005391411771007066
118,4064,JP3690000009,日本カーバイド工業,"NIPPON CARBIDE INDUSTRIES COMPANY,INCORP",300,961500.0000000001,0.0005377987776557002
119,4992,JP3851000004,北興化学工業,"HOKKO CHEMICAL INDUSTRY CO.,LTD.",500,924000.0000000001,0.0005168237863274748
120,4968,JP3125000004,荒川化学工業,"ARAKAWA CHEMICAL INDUSTRIES,LTD.",500,909500.0000000001,0.0005087134563472276
121,4951,JP3162800001,エステー,S.T.CORPORATION,600,908400.0000000001,0.000508098189934933
122,4027,JP3539300008,テイカ,TAYCA CORPORATION,400,889600.0000000001,0.0004975827276157159
123,4229,JP3274800006,群栄化学工業,"GUN EI CHEMICAL INDUSTRY CO.,LTD.",200,876000,0.0004899757974273462
124,4462,JP3136900002,石原ケミカル,"ISHIHARA CHEMICAL CO.,LTD.",300,870300.0000000001,0.00048678759874545597
125,4973,JP3706600008,日本高純度化学,"JAPAN PURE CHEMICAL CO.,LTD.",200,857000.0000000001,0.000479348468487712
126,4923,JP3298900006,コタ,"COTA CO.,LTD.",700,851200,0.0004761043364956131
127,4112,JP3852600000,保土谷化学工業,"HODOGAYA CHEMICAL CO.,LTD.",400,816400,0.0004566395445430199
128,4931,JP3381200009,新日本製薬,"SHINNIHONSEIYAKU CO.,LTD.",400,808800,0.0004523886129671662
129,4218,JP3662400005,ニチバン,"NICHIBAN CO.,LTD.",400,778800,0.0004356086199045858
130,7888,JP3330900006,三光合成,SANKO GOSEI LTD.,800,778400.0000000001,0.0004353848866637515
131,4249,JP3927450001,森六,"MORIROKU COMPANY,LTD.",300,754800.0000000001,0.0004221846254545216
132,3580,JP3304600004,小松マテーレ,"KOMATSU MATERE CO.,LTD.",900,639000,0.0003574138522329614
133,4620,JP3811200009,藤倉化成,"FUJIKURA KASEI CO.,LTD.",700,604800,0.0003382846601416198
