Ticker,Name,Fee,Bought,Market cap,PE ratio,Forward PE ratio,PB,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Dividend yield,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Avg Volume,Price 1D,Price 3D,Price 5D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating,Score,Sector,Note
2512,NEXT FUNDS International Bond FTSE World Government Bd Idx ex Jpn Hdg ETF,'0.17%,,,,,,,,,,,0.0287,-0.9753504506295959,3.113474997988807,1.0564343884716003,0.21210849506151455,88249099.60000001,-0.0017617893631251412,0.0010872685788306526,0.002586072902409827,0.0009511829905086041,,,,736.6,2.68,3.48,,0.0,,
2513,NEXT FUNDS International Equity MSCI-KOKUSAI (Unhedged) ETF,'0.24%,,,24.939468,,,,,,,,0.0095,-0.6316685347325642,-0.208825632519198,-0.030239204401518678,-0.3191573725928149,119609616.0,-0.0072585147962032385,-0.005870841487279843,0.012816861293078895,0.04434654919236417,,,,3556.0,2.47,2.2,,0.0,,
2514,NEXT FUNDS International Equity MSCI-KOKUSAI (Yen-Hedged) ETF,,,,24.631516,,,,,,,,0.0108,-0.6050625003706728,-0.9297374319501063,-0.8459061913396011,-0.7387100806711909,2184000.0,-0.0024937655860349127,-0.008919722497522299,0.01163378856853819,0.014198782961460446,,,,2000.0,2.61,2.2,,0.0,,
2515,NEXT FUNDS International REIT S&P Developed REIT Index (ex Japan UnHdg) ETF,'0.31%,,,22.46111,,,,,,,,0.028900000000000002,-0.8848086973321799,0.9608793507597194,0.38180479252274135,0.2960451255155218,52023252.0,-0.011848341232227487,-0.014184397163120567,-0.008323424494649227,0.02953459714675679,,,,1668.0,2.51,2.29,,0.0,,
2518,NEXT FUNDS MSCI Japan Empowering Women Select Index Exchange Traded Fund,'0.19%,,,17.777237,,,,,,,,0.0175,-0.9145565134866982,-0.7837490453216102,0.21272272480368018,0.42157377155046266,3571590.0,-0.014143094841930116,0.012387868432293891,0.013253527148353997,0.09468822170900693,,,,2370.0,2.29,2.2,,0.0,,
2519,NEXT FUNDS Emerging Market Bond J.P. Morgan EMBI Plus (Unhedged) Exchange Traded Fund,'0.29%,,,,,,,,,,,0.0478,-0.8545437523405318,-0.6515936443756515,-0.34172661870503596,0.17544827586206901,4466368.0,0.00247320692497939,0.0020601565718994645,0.008291873963515755,0.03182011030971574,,,,1216.0,2.29,1.93,,0.0,,
2520,NEXT FUNDS Emerging Market Equity MSCI-EM (Unhedged) Exchange Traded Fund,'0.32%,,,17.992445,,,,,,,,0.0144,-0.6937746153057789,-0.7404398976766176,0.14193727417911634,0.520730406511307,60822500.0,0.0008006405124099279,0.0056315366049879325,0.046462955211385513,0.0702054794520548,,,,2500.0,2.2,1.88,,0.0,,
2522,iShares Automation & Robot ETF,'0.528%,,,37.883118,,,,,,,,0.0013,0.14256195129042476,-0.40360325023984567,-0.08870731126722362,0.704518548943106,71025930.0,0.009010011123470522,-0.002967685205539679,0.05895400420266168,0.09105123887418812,,,,9071.0,2.11,1.79,,0.0,,
2529,NEXT FUNDS Nomura Shareholder Yield 70 Exchange Traded Fund,'0.36%,,,15.399971,,,,,,,,0.0245,-0.3937097338701979,-0.874485967916357,-0.4282158133249804,-0.10952288092679502,39651878.0,-0.007748404740200547,-0.0013761467889908258,0.0050784856879039705,0.008337193144974525,,,,2177.0,2.6,2.47,,0.0,,
2554,NEXT FUNDS Bloomberg US Intermediate Corporate Index (JPY Hedged) Exchange Traded Fund,,,,,,,,,,,,0.0392,-0.7863708105097019,-0.8171426791665369,-0.352600453661698,-0.4214324580218215,3019226.4,1.6204741009341624e-08,-0.0021195182968823598,-0.0013257163053849341,-0.0033179592210514984,,,,753.3,4.07,4.02,,0.0,,
2559,MAXIS World Equity (MSCI ACWI) ETF,'0.18%,,,2.9995596,,,,,,,,0.0109,0.1808561538720142,1.8304543138609302,2.2197188019635434,10.613138859087348,2430424328.0,-0.0020147750167897917,-0.0036875628561850488,0.017111567419575632,-0.8955897084161956,,,,2972.0,2.65,2.29,,0.0,,
2561,iShares Core Japan Government Bond ETF,'0.066%,,,,,,,,,,,0.0124,-0.9267419387935288,6.334201685981918,2.72466115827102,0.18612500065870102,73752395.0,-0.002951303492375799,0.001977261492832427,0.0034653465346534654,-0.009286412512218964,,,,2027.0,3.22,3.48,,0.0,,
2563,iShares S&P 500 JPY Hedged ETF,,,,26.946022,,,,,,,,0.0092,-0.9065395799019467,-0.37034024414850686,-0.5204612632713156,0.09648983007917482,199127383.4,-0.001759647597910509,-0.011943254464742953,0.009148665819568037,0.011977589644803907,,,,397.1,2.87,2.2,,0.0,,
2564,Global X MSCI SuperDividend Japan ETF,'0.429%,,,15.338005,,,,,,,,0.043899999999999995,-0.7992442262677572,-0.569723794535149,-0.00934578489760182,-0.15546827741840247,124162335.0,-0.007292616226071103,-0.005479452054794521,-0.0021380574221136223,-0.03911764705882353,,,,3267.0,4.02,3.36,,0.0,,
2565,Global X Logistics J-REIT ETF,'0.3025%,,,21.686214,,,,,,,,0.0482,-0.664451748659317,-0.5501076887147416,-0.46064275390106485,-0.07468771439696889,13342896.0,0.0011350737797956867,0.0,-0.011210762331838564,-0.03816793893129771,,,,882.0,3.58,3.89,,0.0,,
2620,iShares 1-3 Year US Treasury Bond ETF,'0.154%,,,,,,,,,,,0.0259,-0.9104913149531613,0.8688176502010176,0.015971756879089763,-0.2531115017611565,109801902.0,0.004021447721179625,0.004829588768483523,0.005369127516778523,0.028281129730203504,,,,374.5,1.7,1.88,,0.0,,
2621,iShares 20+ Year US Treasury Bond JPY Hedged ETF,,,,,,,,,,,,0.044000000000000004,-0.6311084574269141,-0.32408895045201275,-0.477459945123768,-0.08458957656410639,555857280.0,-0.0037735849056603774,0.009560229445506692,0.005714285714285714,0.009560229445506692,,,,1056.0,2.92,3.35,,0.0,,
2622,iShares USD Emerging Markets Bond JPY Hedged ETF,,,,,,,,,,,,0.0449,-0.9618683374138901,-0.5106652848458599,-0.6523777041512376,-0.08894925490594416,1540835.0,-0.000572737686139748,-0.000572737686139748,0.005763688760806916,0.006924408540103866,,,,1745.0,2.24,2.46,,0.0,,
2623,iShares Euro Investment Grade Corporate Bond JPY Hedged ETF,,,,,,,,,,,,0.049699999999999994,-0.8192070069225617,-0.8149489299003572,-0.07845531683941595,-0.28095475320821706,2408049.0,0.0010251153254741158,0.0,0.002052334530528476,0.006701030927835051,,,,1953.0,2.68,3.48,,0.0,,
2626,Global X Digital Innovation Japan ETF,'0.649%,,,18.097746,,,,,,,,0.0068000000000000005,-0.7882865564526464,1.216936393563388,0.35683359538169107,1.4088654190554288,6304326.0,-0.010369858278603527,-0.003827418232428671,0.0006990562740300594,0.02396280400572246,,,,2863.0,3.36,2.28,,0.0,,
2627,Global X E-Commerce Japan ETF,'0.649%,,,22.669195,,,,,,,,0.012,-0.9762096774193548,0.3970719556328429,-0.07421576128538632,1.0920785375761681,324035.0,-0.008409250175192713,0.0071174377224199285,0.0071174377224199285,0.0035460992907801418,,,,1415.0,3.58,3.22,,0.0,,
2633,NEXT FUNDS S&P 500 (Unhedged) Exchange Traded Fund,'0.14%,,,3.698709,,,,,,,,0.0083,-0.06486981114653549,-0.41376018855578217,0.09491507957754286,0.04848418707326068,86411232.0,0.0023427203617628835,-0.004118173679498576,0.017376966491398613,0.04568523119115521,,,,556.2,2.29,2.11,,0.0,,
2634,NEXT FUNDS S&P 500 (Yen-Hedged) Exchange Traded Fund,,,,3.5483968,,,,,,,,0.0096,-0.8898609850284529,-0.5809697576576812,-0.6764752034495402,-0.1810445713288131,115648314.0,-0.005116725295810681,-0.007338864071474154,0.014677103718199608,0.016002612671456563,,,,3111.0,2.56,2.11,,0.0,,
2636,Global X MSCI Governance-Quality Japan ETF,'0.3025%,,,23.464464,,,,,,,,0.011699999999999999,-0.8812518868873905,-0.23729076255424672,-0.2929319648714422,0.5106163184810171,584454.0,-0.005421686746987952,0.016208453016003283,0.05114601018675721,0.058785805899957244,,,,4953.0,2.2,1.79,,0.0,,
2637,Global X CleanTech Japan ETF,'0.649%,,,30.459757,,,,,,,,0.009000000000000001,3.3541797353022837,1.494738078196296,3.433059087509349,6.641717758568644,53819628.0,-0.021022727272727273,0.033593281343731254,0.12284131638970348,0.2517253904831093,,,,3446.0,2.29,1.88,,0.0,,
2638,Global X Japan Robotics & AI ETF,'0.649%,,,25.650389,,,,,,,,0.0028000000000000004,-0.40771528970334353,0.21894651158994788,-0.01444508572431597,1.0219178880025368,243642315.0,-0.007217610970768676,0.02267657992565056,0.04561003420752566,-0.01785076758300607,,,,2751.0,2.78,2.11,,0.0,,
2639,Global X Japan Bio & Med Tech ETF,'0.649%,,,19.212414,,,,,,,,0.013000000000000001,-0.3445439368644711,-0.3677474402730375,0.23986598279285232,0.07357900192601795,968583.0,-0.01402439024390244,-0.0024676125848241827,-0.005535055350553505,-0.008583690987124463,,,,1617.0,4.21,3.93,,0.0,,
2640,Global X Japan Games & Animation ETF,'0.649%,,,17.269806,,,,,,,,0.012199999999999999,0.20853330010698318,-0.005047338600218071,0.014258989287592628,0.1746797760625415,59970608.0,-0.010866372980910427,-0.02235123367198839,-0.020930232558139535,-0.0787746170678337,,,,3368.0,4.02,4.07,,0.0,,
2641,Global X Japan Global Leaders ETF,'0.3025%,,,19.875595,,,,,,,,0.0163,-0.16560734463276836,0.14408482601404143,-0.13122732380493032,-0.15888698127053366,127670424.0,-0.018388195232690124,-0.0009242144177449168,0.026103464641670623,0.016216216216216217,,,,4324.0,3.54,2.38,,0.0,,
2643,NEXT FUNDS MSCI Japan Country Selection Exchange Traded Fund,'0.18%,,,19.698154,,,,,,,,0.0152,1.0516144264064398,-0.9907050236732307,-0.9161708649571876,0.4053319630686856,3517400.0,-0.009216589861751152,0.015828017954169618,0.04091019123698862,0.07823470411233702,,,,4300.0,2.38,1.79,,0.0,,
2644,Global X Japan Semiconductor ETF,'0.649%,,,41.96959,,,,,,,,0.0053,-0.3209465191354681,0.5362282566181441,0.33216265240541815,1.2961362012596818,19005617428.0,0.011668372569089048,0.07434782608695652,0.13063372226035233,0.2275211127670144,,,,4942.0,2.02,1.61,,0.0,,
2645,Global X Japan Leisure & Entertainment ETF,'0.649%,,,17.728308,,,,,,,,0.008100000000000001,-0.9964264082374319,1.1937377690802347,0.6094384303112312,-0.13720322686912495,732336.0,0.0028922631959508315,0.01611721611721612,0.021731123388581953,0.038562336203669036,,,,2774.0,2.16,1.79,,0.0,,
2646,Global X Japan Metal Business ETF,'0.649%,,,19.897614,,,,,,,,0.012199999999999999,-0.6629850216934517,-0.5547971162230533,-0.2812370769339391,-0.0655800774990794,83354400.0,-0.004878048780487805,-0.030878859857482184,0.11689022721051191,-0.07124971545640792,,,,4080.0,2.2,1.98,,0.0,,
2647,NEXT FUNDS Bloomberg US Treasury Bond (7-10 year) Index (Unhedged) ETF,'0.17%,,,,,,,,,,,0.0344,-0.9615077229208462,-0.9590350031850775,-0.9436284678625629,1.5332723835337259,1014845.0,0.0045165607226497154,0.005862646566164154,0.00687458081824279,0.026418193404027224,,,,6005.0,1.79,1.88,,0.0,,
2648,NEXT FUNDS Bloomberg US Treasury Bond (7-10 year) Index (Yen-Hedged) ETF,,,,,,,,,,,,0.04019999999999999,-0.953349507784682,1.172540105947327,1.2827956267070455,0.1961880960804534,32029439.0,-0.000884433962264151,0.00029515938606847696,-0.003235294117647059,-0.005115704304866104,,,,3389.0,3.8,3.98,,0.0,,
2649,iShares Ginnie Mae MBS JPY Hedged ETF,,,,,,,,,,,,0.0433,-0.9439908866527434,-0.0031440361564157608,-0.33494227707006374,-0.15888183274971812,209719.6,0.0011896253516212357,0.00033957476251846367,-0.00033936500443130233,-0.005738396624472535,,,,589.1,3.04,3.89,,0.0,,
2836,Global X Japan Fintech ETF,'0.649%,,,20.74545,,,,,,,,0.013500000000000002,-0.9825226612951005,-0.8369778942978013,-0.6960911953494006,-0.366443545518032,360320.0,-0.019505398815743643,-0.0024805102763997165,0.0104091888011486,-0.04962862930452397,,,,2815.0,4.07,3.81,,0.0,,
2837,Global X Japan Mid & Small Cap Leaders ETF,'0.3025%,,,38.01544,,,,,,,,0.004,1.2130923987030786,1.1799039711083488,1.8117978101891574,2.642322872661509,255808740.0,0.030859049207673062,0.05460750853242321,0.16252821670428894,0.5098949425849011,,,,6180.0,2.02,1.79,,0.0,,
2845,NEXT FUNDS NASDAQ-100(R) (Yen-Hedged) Exchange Traded Fund,,,,3.8958552,,,,,,,,0.0021,-0.5700770611036231,-0.6591538016266949,-0.659354580477809,-0.6593410685062228,58775950.0,0.003298515667949423,-0.01084010840108401,0.02614562833848749,0.050662061024755324,,,,3650.0,2.29,2.2,,0.0,,
2846,NEXT FUNDS DJIA (Yen-Hedged) Exchange Traded Fund,'0.41%,,,1.5415756,,,,,,,,0.010700000000000001,-0.9170034593791834,-0.7741972824738859,-0.5274150229825599,-0.7578793721320619,27059989.0,-0.006366892160764027,-0.005575467941059339,0.010522055847834885,0.035240464344941956,,,,2497.0,2.29,2.38,,0.0,,
2847,Global X Japan New Growth Infrastructure ETF,'0.649%,,,21.311354,,,,,,,,0.0104,-0.09059472903394714,-0.05138132756230341,-0.21449410733642385,1.1875164751738898,5463962.0,-0.00768,0.0003225806451612903,0.06857339765678842,0.042352941176470586,,,,3101.0,2.56,1.93,,0.0,,
2848,Global X MSCI Japan Climate Change ETF,'0.088%,,,20.869791,,,,,,,,0.0151,-0.9323671497584541,-0.13191866351670603,-0.3971153846153846,1.6339661179863028,211412.0,-0.007343550446998723,0.019344262295081967,0.0761509172724126,0.07951388888888888,,,,3109.0,2.29,1.79,,0.0,,
2849,Global X Morningstar Japan High Dividend ESG ETF,'0.3025%,,,16.665316,,,,,,,,0.027000000000000003,-0.7846598028000218,-0.8572308450357231,4.632511038587061,0.33748826311301,6205344.0,-0.007010231148162183,0.007497116493656286,0.0049856184084372005,0.022634146341463414,,,,5241.0,2.02,1.98,,0.0,,
2851,iShares MSCI Japan SRI ETF,'0.121%,,,21.260017,,,,,,,,0.015,44.50447934845841,0.6374876968503936,0.3337587747287811,0.28037777518426427,550113.0,-0.015757848887757137,0.010529034842783138,0.024472777264031232,0.09548994049922066,,,,393.5,2.2,2.16,,0.0,,
2852,iShares Japan Green REIT ETF,'0.165%,,,21.282232,,,,,,,,0.04769999999999999,-0.9945110605747364,2.765157809738915,1.6680624298004174,2.5090504325608918,5852816.0,0.0005817690928822673,-0.001161422484242553,-0.015455048628547527,-0.03749298859911421,,,,172.0,3.58,3.89,,0.0,,
2853,iShares Climate Risk-Adjusted Global ex Japan Government Bond JPY Hdg ETF,,,,,,,,,,,,0.027999999999999997,-0.735820895522388,-0.9573991031390134,-0.4891640866873065,0.8295810772299799,21338.4,0.004481453683957295,0.0023958225084719426,-0.01149791169215899,0.006252986558663413,,,,627.6,2.42,3.62,,0.0,,
2854,Global X Japan Tech Top 20 ETF,'0.3025%,,,31.485981,,,,,,,,0.0069,-0.5859942260443115,0.6400579053623722,1.3572333202235858,0.6055257208967567,272864844.0,-0.006112909025530385,0.027127461910070604,0.08392156862745098,0.127702978376173,,,,2764.0,2.2,1.98,,0.0,,
2855,Global X Green J-REIT ETF,'0.209%,,,20.856426,,,,,,,,0.044199999999999996,-0.9948776158565604,-0.9438956494843368,1.6065199097272693,-0.46020405666609576,4911025.0,0.002152852529601722,0.001075268817204301,-0.012725344644750796,-0.044147843942505136,,,,931.0,3.62,3.89,,0.0,,
2856,iShares 3-7 Year US Treasury Bond JPY Hedged ETF,,,,,,,,,,,,0.0337,-0.98827133162855,-0.8393049428206655,-0.5988752185395976,0.07366684572861074,17834479.0,-0.00030457165115476526,-0.0021280200062454577,-0.001520912547528517,-0.00980392156862745,,,,656.5,4.02,3.8,,0.0,,
2857,iShares Germany Government Bond JPY Hedged ETF,,,,,,,,,,,,0.0175,-0.9998602662283606,-0.9992574969713692,-0.1339548932184999,0.6463774103269333,33457889.6,0.00031496062992133144,0.0012609955156865104,0.0022089180088286945,0.0025252911548534745,,,,635.2,2.92,3.35,,0.0,,
2858,Global X Nikkei 225 Covered Call ETF (option premium reinvestment type),,,,22.965782,,,,,,,,0.013500000000000002,-0.786601894186806,-0.196104768300873,-0.03437737563677997,0.16458085586569576,4617580.0,0.0006626905235255136,0.011386470194239785,-0.0033003300330033004,-0.008535784635587657,,,,1510.0,1.88,2.07,,0.0,,
2859,NEXT FUNDS EURO STOXX 50 (Yen-Hedged) Exchange Traded Fund,,,,12.910212,,,,,,,,0.0179,-0.7567441882763547,0.22587694077055784,0.3542538905126787,-0.11153572777387345,19492137.0,0.003481012658227848,0.011160714285714286,0.023233301064859633,0.06355582457491883,,,,3171.0,2.11,1.99,,0.0,,
2860,NEXT FUNDS German Equity DAX (Yen-Hedged) Exchange Traded Fund,,,,7.143549,,,,,,,,0.014199999999999999,-0.9485968235698471,-0.6591289624175297,-0.4336821737683089,-0.7252434778493557,6751000.0,-0.0009545020680878142,0.0012755102040816326,0.01881894873458793,0.011015136566484921,,,,3140.0,2.51,1.9,,0.0,,
2864,Global X Logistics REIT ETF,'0.4125%,,,25.922632,,,,,,,,0.0232,-0.9938565024756213,-0.9955478720911463,-0.29039349127004555,-0.18358051368071035,3449964.0,-0.008456659619450317,-0.022237665045170257,-0.017458100558659217,0.02104499274310595,,,,1407.0,3.41,2.23,,0.0,,
2865,Global X Nasdaq 100 Covered Call ETF,,,,34.713924,,,,,,,,0.0959,3.7071349247531584,-0.24391297445425478,-0.14301091327714038,-0.17737388105742247,446664120.0,0.015600624024960999,0.02037617554858934,0.030063291139240507,0.06348409318152722,,,,1302.0,1.7,1.99,,0.0,,
2866,Global X U.S. Preferred Security ETF,'0.2575%,,,,,,,,,,,0.0541,-0.6177597015130109,0.11702173153817089,0.15040888385904702,-0.05927466693544303,29348645.0,0.000980392156862745,0.005911330049261084,0.009891196834817012,0.020989842447246162,,,,1021.0,2.2,1.99,,0.0,,
2867,Global X Autonomous & EV ETF,'0.704%,,,26.070408,,,,,,,,0.0014000000000000002,-0.5027402160692567,1.0143502796006436,0.5702823570676956,4.252752942869939,26915224.0,0.012078510317060896,-0.04238095238095238,0.015656565656565657,0.04685059864653826,,,,2011.0,2.68,2.14,,0.0,,
2868,Global X S&P 500 Covered Call ETF,,,,27.385656,,,,,,,,0.0859,0.6665615037410276,-0.4385074175885159,-0.3733338893405268,0.012318681583231178,71006134.0,0.00528169014084507,0.0088339222614841,0.020554066130473638,0.05518358548370033,,,,1142.0,1.88,1.9,,0.0,,
133A,Global X Ultra Short-Term T-Bill ETF,'0.0975%,,,,,,,,,,,0.0316,0.6030357095048898,-0.6522551953965445,0.44893812615154766,0.38411374326321956,214190978.0,0.004591368227731864,0.008294930875576038,0.008294930875576038,0.034953693518847966,,,,1094.0,1.7,1.8,,0.0,,
159A,NEXT FUNDS JPX Prime 150 Index Exchange Traded Fund,'0.22%,,,19.49653,,,,,,,,0.015,-0.660964452006643,-0.5542336049670159,0.5501388810158153,0.5759000127661386,34405280.0,-0.014721886512211835,0.009356269574761912,0.03746230419931848,0.04481065734899725,,,,722.8,2.38,1.71,,0.0,,
178A,Global X Innovative Bluechip Top 10+ ETF,'0.4125%,,,33.35416,,,,,,,,0.0018,-0.5703024105466818,-0.22868456300025813,-0.31132126058519505,-0.13573413675758775,53279891.0,0.003071253071253071,-0.011501210653753027,0.008024691358024692,0.013656114214773432,,,,1633.0,3.09,2.23,,0.0,,
179A,Global X 25+ Year T-Bond ETF (JPY Hedged),,,,,,,,,,,,0.044199999999999996,-0.9579191508808449,-0.5726503460785142,-0.7499038447314309,-0.015418227887394144,8321775.0,-0.003920055192432429,0.00833333333333331,0.005938217974031525,0.0070705827000600895,,,,254.1,2.92,3.28,,0.0,,
180A,Global X 25+ Year T-Bond ETF,'0.1045%,,,,,,,,,,,0.042300000000000004,-0.9692417608946713,-0.8467907782227514,-0.786599021870426,-0.38980832610059896,10885350.4,0.0006653156767252885,0.016559669498438113,0.014160464632689714,0.04172488572759941,,,,300.8,1.98,1.9,,0.0,,
188A,Global X India Top 10+ ETF,'0.4125%,,,22.192726,,,,,,,,0.008100000000000001,-0.7953030892893947,-0.17692318567056142,-0.2509586801606332,-0.2460221731923818,4339204.0,-0.0011261261261261261,0.003393665158371041,0.0447585394581861,0.0012967669981652618,,,,887.0,3.01,3.64,,0.0,,
200A,NEXT FUNDS Nikkei Semiconductor Stock Index Exchange Traded Fun,'0.25%,,,54.66593,,,,,,,,0.0053,0.9643594012729184,1.886328862960858,1.9070345260248625,3.129012180296329,27185452280.0,0.02282055491709079,0.06259594064472113,0.1649214659685864,0.4627846912420756,,,,6230.0,2.02,1.8,,0.0,,
201A,iShares Nifty 50 ETF,'0.385%,,,,,,,,,,,0.0074,-0.0300584871289043,-0.3235697082394238,0.24101233323616944,-0.06523971890506654,35787699.199999996,0.0027292743454524313,0.015478198993847668,0.04079320113314441,0.02225933845124046,,,,183.7,2.51,3.0,,0.0,,
223A,Global X Artificial Intelligence & Technology ETF,'0.7075%,,,31.009039,,,,,,,,0.0005,0.4215453299181892,0.40814290367743344,0.24015236045784585,1.6889132394885886,238343424.0,0.007415254237288136,0.002635740643120717,0.047933884297520664,0.1188235294117647,,,,1902.0,2.2,2.05,,0.0,,
224A,Global X Uranium ETF,'0.7175%,,,35.685196,,,,,,,,0.0248,-0.6216417102543489,-0.5957602978283014,-0.4456375971902426,0.021537902861233558,50540544.0,-0.0051813471502590676,-0.02647887323943662,0.05237515225334957,-0.13815461346633418,,,,1728.0,3.58,2.97,,0.0,,
234A,Global X MSCI Japan Cash Flow Kings ETF,'0.3025%,,,13.000796,,,,,,,,0.0229,-0.8023393027166096,-0.8018254512630777,-0.5071123550118299,-0.17087535334563456,18574136.0,-0.008670520231213872,-0.00723589001447178,-0.001455604075691412,-0.0036310820624546117,,,,1372.0,3.62,3.27,,0.0,,
235A,Global X Japan High Dividend 30 ETF,'0.3025%,,,15.101146,,,,,,,,0.0277,-0.9436623663600288,-0.9169954275740966,-0.3714617831797047,-0.050596875686293334,41289190.0,-0.010606060606060607,-0.020255063765941484,-0.009855951478392721,-0.00521005301361208,,,,1306.0,3.76,3.45,,0.0,,
236A,iShares 7-10 Year Japan Government Bond ETF,'0.066%,,,,,,,,,,,0.013300000000000001,-0.8486004985085605,-0.9534586278450136,-0.9493040261492591,1.3706600881861453,7395900.0,-0.0029128116256453788,-0.00022468232339760262,-0.0006736757269084452,-0.00824607110847159,,,,445.0,3.44,3.45,,0.0,,
237A,iShares 25+ Year US Treasury Bond Long Duration ETF,'0.154%,,,,,,,,,,,0.08689999999999999,1.2547536921688165,1.8049172971173326,0.8593756573793778,-0.09268825769624964,68998499.0,0.0006035187302330529,0.027261501052705292,0.02408898239989572,0.05739793860381117,,,,165.8,2.16,1.91,,0.0,,
238A,iShares 25+ Year US Treasury Bond Long Duration JPY Hedged ETF,,,,,,,,,,,,0.09820000000000001,2.520921166950526,1.382496153651073,0.5316150385739019,-0.4039218472811398,51138816.4,-0.0014716255001212333,0.022607408596459207,0.019534138071055196,0.02880975192840322,,,,135.7,2.78,3.0,,0.0,,
282A,Global X Japan Semiconductor Top 10 ETF,'0.11%,,,53.652576,,,,,,,,0.004,0.30817544935698044,0.7355860881529382,1.350046235686362,1.4259726211151758,1449015750.0,0.01944792973651192,0.066973079448457,0.1455763130066972,0.3829787234042553,,,,3250.0,2.02,1.82,,0.0,,
283A,Global X US Tech Dividend Aristocrats ETF,'0.3025%,,,28.418755,,,,,,,,0.0073,2.3674309999555994,0.7127162823424058,0.8988330660965616,-0.5194145945333385,44311644.0,0.012256669069935111,-0.004961020552799433,0.02631578947368421,0.08333333333333333,,,,1404.0,2.29,2.27,,0.0,,
294A,NEXT FUNDS MSCI Global Climate 500 Japan Selection Index ETF,'0.2%,,,20.81873,,,,,,,,0.0191,-0.9174825174825175,-0.9,0.14583333333333334,3.1743564837299654,210770.0,-0.005942555298778475,0.014487870619946091,0.052061495457721874,0.09015206372194062,,,,3011.0,2.29,1.91,,0.0,,
313A,iShares S&P 500 Top 20 ETF,'0.44%,,,29.823574,,,,,,,,0.0004,-0.753500404180668,-0.5149032884816146,-0.6073058892018834,1.049966370564933,99974820.39999999,0.0018982768227098121,-0.0033987455984039517,0.014609741665949888,0.030054595730255027,,,,263.9,2.6,2.27,,0.0,,
314A,iShares Gold ETF,'0.22%,,,,,,,,,,,0.0,-0.17106113073813076,-0.6290941100872515,-0.5735273514858699,-0.09089936468056715,1322959577.8999999,-0.03707081700775854,-0.03325194691542504,-0.0012605981984145425,-0.09817869805270238,,,,316.9,4.21,3.45,,0.0,,
315A,Global X Japan Bank High Dividend ETF,'0.2035%,,,17.416582,,,,,,,,0.024399999999999998,-0.17664685517986292,0.887028550577263,1.3943433870391109,0.9232903768059065,414085698.0,-0.035483870967741936,0.007865168539325843,0.02338847689674843,0.14779270633397312,,,,1794.0,2.2,2.27,,0.0,,
328A,Global X Japan Pricing Power Leaders ETF,'0.3025%,,,20.630121,,,,,,,,0.034300000000000004,0.05086443408962251,-0.5475418538953036,-0.40725220314345423,1.7301491884802451,3894576.0,0.01956521739130435,0.02030456852791878,0.04843517138599106,0.0515695067264574,,,,1407.0,1.79,1.91,,0.0,,
346A,NEXT FUNDS S&P 500 Semiconductors & Semiconductor Equipment 35% Cap Idx ETF,'0.64%,,,4.010259,,,,,,,,0.0,-0.031799537259094186,0.09246405839025008,0.5466789605509816,1.0844663999176862,180098268.0,0.021111111111111112,0.01640552995391705,0.06674405107370865,0.15962145110410095,,,,5514.0,2.16,2.09,,0.0,,
348A,MAXIS Yomiuri333 Japan Stock ETF,'0.33%,,,16.52163,,,,,,,,0.0085,-0.575353686080035,1.9779453257257509,0.8195409924883836,0.06522699737511795,16619229.0,-0.007352981675378251,0.008146618624444537,0.028393395268803023,0.060714285714285714,,,,297.0,2.38,1.82,,0.0,,
356A,Global X S&P 500 Cash Flow Top 100 ETF,'0.198%,,,29.673094,,,,,,,,0.004,-0.8146663017740918,-0.39122200797225914,-0.448718080937255,-0.6384451446900472,3039972.0,0.0006675567423230974,-0.008597883597883597,0.01078894133513149,0.04971988795518207,,,,1499.0,2.69,2.36,,0.0,,
364A,NOMURA TRUST BK CO LTD S&P 500 ,'0.2%,,,3.1167958,,,,,,,,,-0.88746921985681,-0.8572635403620088,-0.6509503724136588,0.48205351013057496,36009668.0,-0.0004116920543433512,-0.007764609726195341,-0.002055076037813399,0.046900738055857795,,,,2428.0,2.2,2.27,,0.0,,
379A,Global X S&P 500 ETF (Dynamic Protection),'0.11%,,,26.833378,,,,,,,,,0.20526037858477542,2.9242900385886266,2.555244269033353,0.7508850653913126,13008576.0,-0.011764705882352941,-0.021834061135371178,0.009009009009009009,0.04428904428904429,,,,1344.0,3.05,2.27,,0.0,,
380A,Global X China Tech ETF,'0.4125%,,,17.974268,,,,,,,,,-0.5518211740270182,-0.5504725062563657,-0.6974930954201523,-0.399769794303891,11039256.0,0.0,0.0,-0.00404040404040404,-0.06805293005671077,,,,986.0,3.93,4.09,,0.0,,
392A,iShares Nasdaq Top 30 ETF,'0.44%,,,34.12818,,,,,,,,,0.3361506708788218,0.19224166093420902,0.8024442575935568,4.943932382980465,168182105.0,0.007670893656450797,-0.006189779465363072,0.030303030303030304,0.07434944237918216,,,,289.0,2.2,2.16,,0.0,,
404A,GLOBAL X JAPAN CO LTD GLOBAL X ,'0.4125%,,,34.850117,,,,,,,,,-0.9286561515860879,1.1227239666452582,0.37504574447815,0.25217906082190417,36322075.0,0.0,0.012811387900355872,0.03868613138686131,0.07639939485627836,,,,1423.0,2.07,2.16,,0.0,,
