No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
76,9202,JP3429800000,ＡＮＡホールディングス,ANA HOLDINGS INC.,2800,8724800,0.0025912842207507425
77,4684,JP3173400007,オービック,"OBIC CO.,LTD.",1900,8597500,0.002553475849062959
78,9697,JP3218900003,カプコン,"CAPCOM CO.,LTD.",2100,8324400.000000001,0.0024723645662040944
79,9766,JP3300200007,コナミグループ,KONAMI GROUP CORPORATION,400,8256000.000000001,0.002452049620222599
80,7309,JP3358000002,シマノ,SHIMANO INC.,400,8050000,0.002390867180570727
81,9021,JP3659000008,西日本旅客鉄道,WEST JAPAN RAILWAY COMPANY,2500,7502500.000000001,0.0022282585120784945
82,4911,JP3351600006,資生堂,"SHISEIDO COMPANY,LIMITED",2300,7254200.000000001,0.0021545128821485924
83,3563,JP3397150008,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥ,FOOD & LIFE COMPANIES LTD.,1300,7226700.000000001,0.0021463453234572016
84,4689,JP3933800009,ＬＩＮＥヤフー,LY CORPORATION,16000,7148800,0.002123208857200498
85,9201,JP3705200008,日本航空,"JAPAN AIRLINES CO.,LTD.",2400,7063200.000000001,0.0020977854745102063
86,8136,JP3343200006,サンリオ,"SANRIO COMPANY,LTD.",5500,6998750,0.0020786436869589284
87,4091,JP3711600001,日本酸素ホールディングス,NIPPON SANSO HOLDINGS CORPORATION,1200,6937200.000000001,0.0020603632055969253
88,4523,JP3160400002,エーザイ,"EISAI CO.,LTD.",1400,6759200,0.00200749682570356
89,6586,JP3862400003,マキタ,MAKITA CORPORATION,1300,6737900.000000001,0.0020011706802444103
90,6479,JP3906000009,ミネベアミツミ,MINEBEA MITSUMI INC.,1800,6663600.000000001,0.0019791034216709437
91,4612,JP3749400002,日本ペイントホールディングス,"NIPPON PAINT HOLDINGS CO.,LTD.",5500,6655000.000000001,0.001976549203316545
92,8113,JP3951600000,ユニ・チャーム,UNICHARM CORPORATION,6500,6542250,0.001943062212681843
93,7550,JP3429300001,ゼンショーホールディングス,"ZENSHO HOLDINGS CO.,LTD.",600,5984400,0.0017773795721003052
94,7701,JP3357200009,島津製作所,SHIMADZU CORPORATION,1400,5731600,0.0017022974325663575
95,1878,JP3486800000,大東建託,"DAITO TRUST CONSTRUCTION CO.,LTD.",1700,5727300.000000001,0.0017010203233891585
96,6532,JP3835250006,ベイカレント,"BAYCURRENT,INC.",800,5711200,0.0016962385890280168
97,2801,JP3240400006,キッコーマン,KIKKOMAN CORPORATION,3400,5601500,0.0016636574549027238
98,3659,JP3758190007,ネクソン,"NEXON CO.,LTD.",2200,5502200,0.0016341651429734475
99,6506,JP3932000007,安川電機,YASKAWA ELECTRIC CORPORATION,1100,5353700.000000001,0.0015900603260399382
100,8729,JP3435350008,ソニーフィナンシャルグループ,SONY FINANCIAL GROUP INC.,33900,5298570,0.0015736865983797064
101,3088,JP3869010003,マツキヨココカラ＆カンパニー,MATSUKIYOCOCOKARA & CO.,1900,4815550.000000001,0.0014302286275027782
102,9005,JP3574200006,東急,TOKYU CORPORATION,2700,4716900,0.001400929366960753
103,9843,JP3756100008,ニトリホールディングス,"NITORI HOLDINGS CO.,LTD.",1800,4569300.000000001,0.0013570918519480526
104,6869,JP3351100007,シスメックス,SYSMEX CORPORATION,2700,4317300,0.0012822473141214906
105,4324,JP3551520004,電通グループ,DENTSU GROUP INC.,1200,4254000,0.0012634470790245803
106,3626,JP3104890003,ＴＩＳＩ,TIS INC.,1100,4158000.0000000005,0.0012349348741382711
107,4732,JP3944130008,ユー・エス・エス,"USS CO.,LTD.",2000,4035000,0.0011984036116276873
108,9602,JP3598600009,東宝,"TOHO CO.,LTD",2600,3957200.0000000005,0.0011752968455844076
109,9435,JP3783420007,光通信,"HIKARI TSUSHIN,INC.",100,3918000.0000000005,0.001163654361922498
110,4021,JP3670800006,日産化学,NISSAN CHEMICAL CORPORATION,500,3751500.0000000005,0.0011142035065728052
111,2413,JP3435750009,エムスリー,"M3,INC.",2100,3741150.0000000005,0.0011111295344835
112,2587,JP3336560002,サントリービバレッジ＆フード,SUNTORY BEVERAGE & FOOD LIMITED,800,3680000,0.0010929678539751894
113,2267,JP3931600005,ヤクルト本社,"YAKULT HONSHA CO.,LTD.",1300,3664700,0.0010884237213214338
114,2897,JP3675600005,日清食品ホールディングス,"NISSIN FOODS HOLDINGS CO.,LTD.",1200,3462600.0000000005,0.0010283995899930682
115,5929,JP3344400001,三和ホールディングス,SANWA HOLDINGS CORPORATION,1000,3442000.0000000005,0.0010222813460278811
116,9506,JP3605400005,東北電力,"TOHOKU ELECTRIC POWER COMPANY,INCORPORAT",2700,3187350.0000000005,0.0009466497525456033
117,4151,JP3256000005,協和キリン,"KYOWA KIRIN CO.,LTD.",1200,3065400,0.0009104303422759635
118,3064,JP3922950005,ＭｏｎｏｔａＲＯ,"MONOTARO CO.,LTD.",1500,3004500.0000000005,0.0008923429123012111
119,4980,JP3548770001,デクセリアルズ,DEXERIALS CORPORATION,900,2973600.0000000005,0.0008831655463534304
120,9143,JP3162770006,ＳＧホールディングス,"SG HOLDINGS CO.,LTD.",1700,2688550,0.0007985050879904879
121,2371,JP3206000006,カカクコム,"KAKAKU.COM,INC.",700,2583000,0.0007671565127222592
122,3288,JP3173540000,オープンハウスグループ,"OPEN HOUSE GROUP CO.,LTD.",300,2552700,0.0007581573480550179
123,7003,JP3891600003,三井Ｅ＆Ｓ,"MITSUI E&S CO.,LTD.",500,2434000,0.0007229031947216333
124,6323,JP3982200002,ローツェ,RORZE CORPORATION,600,2393400,0.0007108449080717984
125,3038,JP3291200008,神戸物産,"KOBE BUSSAN CO.,LTD.",800,2200800,0.0006536422970186404
126,3774,JP3152820001,インターネットイニシアティブ,INTERNET INITIATIVE JAPAN INC.,600,2101800,0.000624239085729634
127,3769,JP3385890003,ＧＭＯペイメントゲートウェイ,"GMO PAYMENT GATEWAY,INC.",200,1976200.0000000002,0.0005869356176700461
