No.,種別 （Sector）,Sector,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,残高数量 Quantity,単価 Price,評価金額(円） Valuation (yen),純資産比率 % of NAV,クーポン Coupon,修正デュレーション Modified Duration,償還日 Maturity Date,MOTHER FUND/DIRECT
1332,地方債証券,Municipal Bond,B.0159.4105,JP2341001RC0,広島市　公募（１０年）令和７年度第４回,HIROSHIMA CITY,14747193.7662,93.02200000000002,13718134.585190002,6.576651896922666e-05,2.062,8.41733700553107,2035-12-25 00:00:00,MOTHER FUND
1333,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9532.43,JP318040CM65,大阪瓦斯　第４３回社債間限定同順位特約付,OSAKA GAS COMPANY LTD,29494387.5324,46.475,13707516.605678301,6.571561499634065e-05,0.851,20.3852769237738,2051-06-02 00:00:00,MOTHER FUND
1334,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9504.425,JP352220AL69,中国電力　第４２５回,CHUGOKU ELECTRIC POWER,14747193.7662,92.939,13705894.414364003,6.570783800048302e-05,0.37,3.83223778348503,2030-06-25 00:00:00,MOTHER FUND
1335,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9031.45,JP365880BG35,西日本鉄道　第４５回社債間限定同順位特約,NISHI-NIPPON RAIL ROAD,14747193.7662,92.921,13703239.9194861,6.569511200726162e-05,0.717,4.45976205829317,2031-03-04 00:00:00,MOTHER FUND
1336,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.7174.14,JP338652BK99,ＪＡ三井リース　第１４回社債間限定同順位,JA MITSUI LEASING,14747193.7662,92.85800000000002,13693949.1874134,6.565057103098656e-05,0.3,3.0435130093779,2029-09-06 00:00:00,MOTHER FUND
1337,地方債証券,Municipal Bond,B.0124.22,JP2100002L89,群馬県　公募第２２回,GUNMA PREFECTURE,14747193.7662,92.782,13682741.320151102,6.559683905960713e-05,0.135,3.99931714341477,2030-08-19 00:00:00,MOTHER FUND
1338,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9020.153,JP378360BL71,東日本旅客鉄道　第１５３回社債間限定同順,EAST JAPAN RAILWAY CO,14747193.7662,92.76,13679496.937522503,6.558128506789184e-05,0.23,3.91252276159679,2030-07-19 00:00:00,MOTHER FUND
1339,地方債証券,Municipal Bond,B.0108.3209,JP2230002L84,愛知県　公募令和２年度第９回,AICHI PREFECTURE,14747193.7662,92.724,13674187.947766703,6.555583308144909e-05,0.135,4.02364483450967,2030-08-28 00:00:00,MOTHER FUND
1340,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9433.4104,JP349640BRC5,ＫＤＤＩ　第４３回社債間限定同順位特約付,KDDI CORPORATION,14747193.7662,92.708,13671828.396764101,6.554452108747441e-05,2.257,8.2738028426356,2035-12-04 00:00:00,MOTHER FUND
1341,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.4578.4,JP318822AQ91,大塚ホールディングス　第４回特定社債間限,OTSUKA HOLDINGS CO LTD,14747193.7662,92.68600000000002,13668584.0141355,6.552896709575912e-05,0.911,4.94730295970505,2031-09-19 00:00:00,MOTHER FUND
1342,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0943.4112,JP339170BRC5,住宅金融支援機構債券　政府保証第４７回,JPN HOUSING FIN AGENCY,14747193.7662,92.664,13665339.631506901,6.551341310404383e-05,1.969,8.42340112096485,2035-12-14 00:00:00,MOTHER FUND
1343,地方債証券,Municipal Bond,B.0110.3206,JP2110001L97,埼玉県　公募令和２年度第６回,SAITAMA PREFECTURE,14747193.7662,92.65200000000002,13663569.968255,6.550492910856306e-05,0.15,4.07904134363548,2030-09-18 00:00:00,MOTHER FUND
1344,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8492,JP370620CQA3,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,14747193.7662,92.63100000000001,13660473.0575641,6.549008211647138e-05,0.684,5.09897839263083,2031-10-31 00:00:00,MOTHER FUND
1345,地方債証券,Municipal Bond,B.1292.128,JP364890CG27,愛知県・名古屋市折半保証名古屋高速道路債,NAGOYA EXPRESSWAY CORP,14747193.7662,92.61600000000001,13658260.9784992,6.54794771221203e-05,0.425,4.30183781432575,2030-12-20 00:00:00,MOTHER FUND
1346,地方債証券,Municipal Bond,B.0110.7031,JP2110002K71,埼玉県　公募（３０年）第１１回,SAITAMA PREFECTURE,29494387.5324,46.302,13656491.3152472,6.547099312663907e-05,0.451,20.323725284527,2049-03-19 00:00:00,MOTHER FUND
1347,地方債証券,Municipal Bond,B.0120.3207,JP2120001L96,千葉県　公募令和２年度第７回,CHIBA PREFECTURE,14747193.7662,92.60200000000002,13656196.371371903,6.546957912739236e-05,0.15,4.09793425182862,2030-09-25 00:00:00,MOTHER FUND
1348,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.4755.13,JP396720DK69,楽天　第１３回社債間限定同順位特約付,RAKUTEN GROUP INC,14747193.7662,92.446,13633190.749096602,6.535928718613958e-05,0.45,2.83973015146468,2029-06-25 00:00:00,MOTHER FUND
1349,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.5938.13,JP362680CL77,ＬＩＸＩＬグループ　第１３回社債間限定同,LIXIL CORP,14747193.7662,92.41000000000001,13627881.759340802,6.533383519969683e-05,0.35,3.89133648225907,2030-07-16 00:00:00,MOTHER FUND
1350,地方債証券,Municipal Bond,B.0156.6026,JP2141302E48,川崎市　公募（２０年）第１８回,KAWASAKI CITY,14747193.7662,92.40100000000001,13626554.511901801,6.53274722030859e-05,1.541,7.07138666280597,2034-03-17 00:00:00,MOTHER FUND
1351,地方債証券,Municipal Bond,B.0153.2512,JP2281002E29,神戸市　公募平成２５年度第１２回,KOBE CITY,14747193.7662,92.381,13623605.0731486,6.53133322106178e-05,1.52,6.9933821198432,2034-02-17 00:00:00,MOTHER FUND
1352,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9518.4104,JP358581BRA3,東京電力パワーグリッド　第８６回,TEPCO PWER GRID INC,14747193.7662,92.33000000000001,13616084.0043278,6.527727522982348e-05,2.731,7.92008628380306,2035-10-09 00:00:00,MOTHER FUND
1353,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8439.28,JP342495BLA8,東京センチュリー　第２８回社債間限定同順,TOKYO CENTURY CORP,14747193.7662,92.327,13615641.588514902,6.527515423095365e-05,0.44,4.13716232477389,2030-10-22 00:00:00,MOTHER FUND
1354,地方債証券,Municipal Bond,B.0100.6007,JP21300028B8,東京都　公募（３０年）第７回,TOKYO METROPOLITAN GOVT,14747193.7662,92.23900000000002,13602664.0580006,6.521293826409298e-05,2.51,10.1810927539976,2038-09-17 00:00:00,MOTHER FUND
1355,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8214,JP370620BE32,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,14747193.7662,92.18600000000002,13594848.045304501,6.517546728405195e-05,1.475,7.12626611811958,2034-03-31 00:00:00,MOTHER FUND
1356,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.7068,JP351265CLB9,地方公共団体金融機構債券　第１２回,JAPAN FIN ORG MUNICIPAL,29494387.5324,46.08100000000001,13591308.718800602,6.515849929308996e-05,0.716,20.5775332050485,2050-11-28 00:00:00,MOTHER FUND
1357,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.2503.28,JP325800DR56,キリンホールディングス　第２８回社債間限,KIRIN HOLDINGS CO,14747193.7662,92.121,13585262.369356502,6.512951230853017e-05,2.075,7.92450537358703,2035-05-29 00:00:00,MOTHER FUND
1358,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.4661.4105,JP319890CRA4,オリエンタルランド　第２７回社債間限定同,ORIENTAL LAND CO LTD,14747193.7662,92.114,13584230.0657929,6.512456331116641e-05,2.091,8.18522821453255,2035-10-09 00:00:00,MOTHER FUND
1359,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8216,JP370620BE40,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,14747193.7662,92.085,13579953.379600702,6.51040603220874e-05,1.483,7.19913980461645,2034-04-28 00:00:00,MOTHER FUND
1360,地方債証券,Municipal Bond,B.0106.8020,JP2280002E54,兵庫県　公募（２０年）第２１回,HYOGO PREFECTURE,14747193.7662,92.07100000000001,13577888.7724734,6.509416232735944e-05,1.54,7.21330455700256,2034-05-09 00:00:00,MOTHER FUND
1361,地方債証券,Municipal Bond,B.0108.2604,JP2230001E50,愛知県　公募（２０年）平成２６年度第４回,AICHI PREFECTURE,14747193.7662,92.07,13577741.3005357,6.509345532773584e-05,1.542,7.22900005893795,2034-05-15 00:00:00,MOTHER FUND
1362,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.4568.4106,JP347535DRA9,第一三共　第１０回社債間限定同順位特約付,DAIICHI SANKYO CO LTD,14747193.7662,92.04800000000002,13574496.9179072,6.507790133602104e-05,2.151,8.16154906122319,2035-10-10 00:00:00,MOTHER FUND
1363,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.4202.17,JP348580DLC3,ダイセル　第１７回社債間限定同順位特約付,DAICEL CORP,14747193.7662,92.04100000000001,13573464.614343502,6.507295233865683e-05,0.5,4.27087041452506,2030-12-13 00:00:00,MOTHER FUND
1364,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9503.536,JP322860BLC3,関西電力　第５３６回,KANSAI ELECTRIC POWER CO,14747193.7662,92.03300000000002,13572284.838842304,6.506729634166999e-05,0.44,4.29683504821672,2030-12-20 00:00:00,MOTHER FUND
1365,地方債証券,Municipal Bond,B.0111.9016,JP2400001E59,福岡県　公募（２０年）平成２６年度第１回,FUKUOKA PREFECTURE,14747193.7662,92.01500000000001,13569630.3439643,6.50545703484481e-05,1.542,7.25850279456525,2034-05-26 00:00:00,MOTHER FUND
1366,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8433.4105,JP316572CR94,ＮＴＴファイナンス　第４１回社債間限定同,NTT FINANCE CORP,14747193.7662,91.958,13561224.443517601,6.501427136991365e-05,2.145,7.95264292736802,2035-06-20 00:00:00,MOTHER FUND
1367,地方債証券,Municipal Bond,B.0108.3306,JP2230001M76,愛知県　公募令和３年度第６回,AICHI PREFECTURE,29494387.5324,45.90800000000001,13540283.4283696,6.491387742338883e-05,0.718,20.9878720848842,2051-06-20 00:00:00,MOTHER FUND
1368,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.6004,JP339170DKB8,貸付債権担保Ｔ種第４回住宅金融支援機構債,KIKO T-4 1,13804110.7248,98.07400000000001,13538243.4490559,6.490409749759804e-05,0.08,0.436802342059006,2033-04-10 00:00:00,MOTHER FUND
1369,地方債証券,Municipal Bond,B.0157.9017,JP2401001E65,北九州市　公募（２０年）第１７回,KITAKYUSHU CITY,14747193.7662,91.75500000000001,13531287.640172202,6.487075044636048e-05,1.529,7.32584898226274,2034-06-20 00:00:00,MOTHER FUND
1370,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9706.4104,JP369940BR81,日本空港ビルディング　第６回社債間限定同,JAPAN AIRPORT TERMINAL,14747193.7662,91.689,13521554.492286501,6.48240884712151e-05,2.107,8.05903281522131,2035-08-28 00:00:00,MOTHER FUND
1371,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5129,JP339170CJ19,貸付債権担保第１２９回住宅金融支援機構債,KIKO 129 1,18351112.9788,73.654,13516328.6767036,6.479903523256021e-05,0.46,0.319788377842875,2053-02-10 00:00:00,MOTHER FUND
1372,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.1273.25,JP329350BE67,国際協力機構債券　第２５回財投機関債,JAPAN INT'L COOP AGENCY,14747193.7662,91.637,13513885.9515281,6.478732449079766e-05,1.52,7.3277593680853,2034-06-20 00:00:00,MOTHER FUND
1373,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8795.4106,JP353922DR93,Ｔ＆Ｄホールディングス第６回社債間限定同,T&D HOLDINGS INC,14747193.7662,91.63,13512853.647964502,6.478237549343393e-05,2.073,8.09219548565862,2035-09-04 00:00:00,MOTHER FUND
1374,地方債証券,Municipal Bond,B.0100.7030,JP2130002E69,東京都　公募（２０年）第３０回,TOKYO METROPOLITAN GOVT,14747193.7662,91.61900000000001,13511231.456650201,6.477459849757629e-05,1.508,7.33150640617463,2034-06-20 00:00:00,MOTHER FUND
1375,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9020.144,JP378360BKC9,東日本旅客鉄道　第１４４回社債間限定同順,EAST JAPAN RAILWAY CO,29494387.5324,45.75600000000001,13495451.959320402,6.469894953787111e-05,0.606,20.3392643040429,2049-12-23 00:00:00,MOTHER FUND
1376,地方債証券,Municipal Bond,B.0158.2602,JP2401301E70,福岡市　公募平成２６年度第２回,FUKUOKA CITY,14747193.7662,91.503,13494124.7118814,6.469258654126017e-05,1.49,7.33637455355977,2034-06-20 00:00:00,MOTHER FUND
1377,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.2602.4104,JP367720BRA6,日清オイリオグループ　第１６回社債間限定,NISSHIN OILLIO GROUP,14747193.7662,91.47400000000002,13489848.025689201,6.467208355218116e-05,2.174,8.1804222910152,2035-10-23 00:00:00,MOTHER FUND
1378,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8752.4106,JP388820DR76,三井住友海上火災保険　第１１回社債間限定,MITSUI SUMITOMO INSURANC,14747193.7662,91.47000000000001,13489258.137938602,6.466925555368774e-05,2.066,8.07612217901266,2035-07-25 00:00:00,MOTHER FUND
1379,地方債証券,Municipal Bond,B.0104.465,JP2270001M23,大阪府　公募第４６５回,OSAKA PREFECTURE,14747193.7662,91.448,13486013.7553101,6.465370156197291e-05,0.12,4.50699968244876,2031-02-25 00:00:00,MOTHER FUND
1380,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9005.82,JP357420BF63,東京急行電鉄　第８２回社債間限定同順位特,TOKYU CORP,14747193.7662,91.35100000000001,13471708.9773568,6.458512259850132e-05,1.307,6.45015054148971,2033-06-03 00:00:00,MOTHER FUND
1381,地方債証券,Municipal Bond,B.0107.8015,JP2220003MB5,静岡県　公募（３０年）第１５回,SHIZUOKA PREFECTURE,29494387.5324,45.666000000000004,13468907.010541203,6.457168960565634e-05,0.731,21.0124786209965,2051-09-20 00:00:00,MOTHER FUND
1382,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5138,JP339170CJA4,貸付債権担保第１３８回住宅金融支援機構債,KIKO 138 1,18429862.9935,73.02100000000002,13457670.2387791,6.451781906235062e-05,0.5,0.31683684815128,2053-11-10 00:00:00,MOTHER FUND
1383,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9505.373,JP384540AR51,北陸電力　第３７３回,HOKURIKU ELECTRIC POWER,14747193.7662,91.225,13453127.5132114,6.449604064595115e-05,2.065,7.90788351341729,2035-05-25 00:00:00,MOTHER FUND
1384,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.9999.5134,JP339170DJ67,貸付債権担保第１３４回住宅金融支援機構債,KIKO 134 1,18546955.712,72.534,13452848.791249203,6.449470441666283e-05,0.39,0.314769966823169,2053-07-10 00:00:00,MOTHER FUND
1385,地方債証券,Municipal Bond,B.0108.4111,JP2230002RB4,愛知県　公募令和７年度第１４回,AICHI PREFECTURE,14747193.7662,91.20200000000001,13449735.658645201,6.447977965461277e-05,1.82,8.42885234609946,2035-11-28 00:00:00,MOTHER FUND
1386,地方債証券,Municipal Bond,B.0121.4104,JP2150001RB2,新潟県　公募令和７年度第２回,NIIGATA PREFECTURE,14747193.7662,91.20200000000001,13449735.658645201,6.447977965461277e-05,1.82,8.42885234609946,2035-11-28 00:00:00,MOTHER FUND
1387,地方債証券,Municipal Bond,B.0140.4103,JP2410001RB8,佐賀県　公募令和７年度第１回,SAGA PREFECTURE,14747193.7662,91.20200000000001,13449735.658645201,6.447977965461277e-05,1.82,8.42885234609946,2035-11-28 00:00:00,MOTHER FUND
1388,地方債証券,Municipal Bond,B.0142.4103,JP2250001RB1,滋賀県　公募令和７年度第１回,SHIGA PREFECTURE,14747193.7662,91.20200000000001,13449735.658645201,6.447977965461277e-05,1.82,8.42885234609946,2035-11-28 00:00:00,MOTHER FUND
1389,地方債証券,Municipal Bond,B.0173.4105,JP2390001RB2,高知県　公募令和７年度第３回,KOCHI PREFECTURE,14747193.7662,91.20200000000001,13449735.658645201,6.447977965461277e-05,1.82,8.42885234609946,2035-11-28 00:00:00,MOTHER FUND
1390,地方債証券,Municipal Bond,B.0177.4103,JP2300001RB1,和歌山県　公募令和７年度第１回,WAKAYAMA PREFECTURE,14747193.7662,91.198,13449145.7708945,6.447695165611884e-05,1.82,8.43425855808072,2035-11-30 00:00:00,MOTHER FUND
1391,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.7093,JP351265CM49,地方公共団体金融機構債券（３０年）　第１,JAPAN FIN ORG MUNICIPAL,29494387.5324,45.59700000000001,13448555.8831439,6.447412365762542e-05,0.737,20.7304389357201,2051-04-28 00:00:00,MOTHER FUND
1392,金融債券,Bank Debenture,B.0972.9036,JP336220CLC2,商工債券　利付（１０年）第３６回,SHOKO CHUKIN BANK,14747193.7662,91.17100000000002,13445164.028577602,6.445786266628655e-05,0.25,4.31391230428671,2030-12-20 00:00:00,MOTHER FUND
1393,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0600.9028,JP337175BM55,新関西国際空港社債　財投機関債第２８回,NEW KANSAI INTERNATIONAL,14747193.7662,91.12800000000001,13438822.735258201,6.442746168248005e-05,0.205,4.56439341124419,2031-03-20 00:00:00,MOTHER FUND
1394,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.6701.4104,JP373300BR79,日本電気　第６７回社債間限定同順位特約付,NEC CORPORATION,14747193.7662,91.122,13437937.9036322,6.442321968473941e-05,2.046,8.08022912693688,2035-07-25 00:00:00,MOTHER FUND
1395,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8002.113,JP387760AM45,丸紅　第１１３回社債間限定同順位特約付,MARUBENI CORP,14747193.7662,91.03000000000002,13424370.485367302,6.435817571938533e-05,0.36,4.61858142517545,2031-04-18 00:00:00,MOTHER FUND
1396,地方債証券,Municipal Bond,B.0149.4103,JP2221001RB7,静岡市　公募令和７年度第１回,SHIZUOKA CITY,14747193.7662,91.01400000000001,13422010.934364703,6.434686372541066e-05,1.792,8.41734523557542,2035-11-20 00:00:00,MOTHER FUND
1397,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9020.164,JP378360CM46,東日本旅客鉄道　第１６４回社債間限定同順,EAST JAPAN RAILWAY CO,14747193.7662,91,13419946.327237502,6.433696573068318e-05,0.245,4.62644113567202,2031-04-15 00:00:00,MOTHER FUND
1398,地方債証券,Municipal Bond,B.0105.2605,JP2260001E81,京都府　公募平成２６年度第５回,KYOTO PREFECTURE,14747193.7662,90.976,13416407.000733603,6.431999773972118e-05,1.455,7.42181367848925,2034-08-10 00:00:00,MOTHER FUND
1399,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.4901.26,JP381400CR62,富士フイルムホールディングス　第２６回社,FUJIFILM HOLDINGS CORP,14747193.7662,90.95400000000001,13413162.618105,6.430444374800588e-05,1.837,8.04117879682314,2035-06-12 00:00:00,MOTHER FUND
1400,地方債証券,Municipal Bond,B.0110.3303,JP2110001M54,埼玉県　公募令和３年度第３回,SAITAMA PREFECTURE,14747193.7662,90.943,13411540.4267907,6.429666675214824e-05,0.145,4.75530825913907,2031-05-26 00:00:00,MOTHER FUND
1401,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.3231.15,JP376290AM21,野村不動産ホールディングス　第１５回,NOMURA REAL ESTATE HLDGS,14747193.7662,90.922,13408443.5160998,6.428181976005655e-05,0.39,4.46874290082397,2031-02-26 00:00:00,MOTHER FUND
1402,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9503.4104,JP322860BR86,関西電力　第５７７回,KANSAI ELECTRIC POWER CO,14747193.7662,90.92100000000002,13408296.044162203,6.428111276043344e-05,1.99,8.0897597251557,2035-08-24 00:00:00,MOTHER FUND
1403,地方債証券,Municipal Bond,B.0121.3603,JP2150001R30,新潟県　公募令和６年度第３回,NIIGATA PREFECTURE,14747193.7662,90.881,13402397.166655703,6.425283277549678e-05,1.61,7.92702219018081,2035-03-28 00:00:00,MOTHER FUND
1404,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8226,JP370620CE80,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,14747193.7662,90.736,13381013.735694703,6.415031783010165e-05,1.39,7.50090934726132,2034-08-31 00:00:00,MOTHER FUND
1405,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.7260,JP370620BLC2,日本高速道路保有・債務返済機構債券　財投,JAPAN EXP HLD/DEBT REPAY,29494387.5324,45.367,13380718.7918194,6.414890383085492e-05,0.651,20.6231487721129,2050-09-20 00:00:00,MOTHER FUND
1406,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0906.6467,JP3512651E46,地方公共団体金融機構債券　Ｆ２３４回,JAPAN FIN ORG MUNICIPAL,14747193.7662,90.685,13373492.666873902,6.411426084930733e-05,1.605,8.00615493636551,2035-04-27 00:00:00,MOTHER FUND
1407,地方債証券,Municipal Bond,B.0110.7014,JP2110002H19,埼玉県　公募（１５年）第３回,SAITAMA PREFECTURE,14747193.7662,90.621,13364054.4628636,6.406901287340913e-05,0.43,5.37703461970535,2032-01-30 00:00:00,MOTHER FUND
1408,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9502.4104,JP352660CR76,中部電力　第５７４回,CHUBU ELECTRIC POWER,14747193.7662,90.608,13362137.327674001,6.405982187830478e-05,1.958,8.10943356963555,2035-07-25 00:00:00,MOTHER FUND
1409,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.6902.4104,JP355150BR77,デンソー　第２１回社債間限定同順位特約付,DENSO CORP,14747193.7662,90.59300000000002,13359925.248609003,6.404921688395323e-05,1.747,8.15252586583637,2035-07-10 00:00:00,MOTHER FUND
1410,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.6305.20,JP378700AM39,日立建機　第２０回社債間限定同順位特約付,HITACHI CONSTRUCTION MAC,14747193.7662,90.579,13357860.6414818,6.403931888922575e-05,0.38,4.53110318503831,2031-03-18 00:00:00,MOTHER FUND
1411,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8953.101,JP303971AM62,日本都市ファンド投資法人　第１回,JAPAN MET FUND INV,14747193.7662,90.57600000000001,13357418.225668801,6.403719789035544e-05,0.45,4.78924554164679,2031-06-25 00:00:00,MOTHER FUND
1412,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8591.202,JP320045BM42,オリックス　第２０２回社債間限定同順位特,ORIX CORP,14747193.7662,90.53300000000002,13351076.932349302,6.400679690654846e-05,0.35,4.62534443099824,2031-04-21 00:00:00,MOTHER FUND
1413,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0905.8228,JP370620BE99,日本高速道路保有・債務返済機構債券　政府,JAPAN EXP HLD/DEBT REPAY,14747193.7662,90.522,13349454.741035,6.399901991069081e-05,1.396,7.5759247989348,2034-09-29 00:00:00,MOTHER FUND
1414,特殊債券（除く金融債）,Government guaranteed bond(excl Bank Debenture),B.0943.6542,JP339170DMB4,住宅金融支援機構債券　財投機関債第３３５,JPN HOUSING FIN AGENCY,29494387.5324,45.259,13348864.853284402,6.39961919121974e-05,0.766,20.8226044566311,2051-09-20 00:00:00,MOTHER FUND
1415,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9502.4108,JP352660BRC7,中部電力　第５７８回,CHUBU ELECTRIC POWER,14747193.7662,90.4,13331463.164640302,6.391276595663458e-05,2.697,10.2883232146451,2038-12-24 00:00:00,MOTHER FUND
1416,地方債証券,Municipal Bond,B.0106.8021,JP2280001E97,兵庫県　公募（２０年）第２２回,HYOGO PREFECTURE,14747193.7662,90.39400000000002,13330578.3330143,6.390852395889396e-05,1.4,7.51599726845569,2034-09-08 00:00:00,MOTHER FUND
1417,地方債証券,Municipal Bond,B.0103.7027,JP2140001EA5,神奈川県　公募（２０年）第２７回,KANAGAWA PREFECTURE,14747193.7662,90.32,13319665.409627302,6.385620598676124e-05,1.398,7.5488190369769,2034-09-20 00:00:00,MOTHER FUND
1418,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9518.54,JP358581CN73,東京電力パワーグリッド　第５４回,TEPCO PWER GRID INC,14747193.7662,90.312,13318485.634126,6.38505499897739e-05,1.2,5.68611450310029,2032-07-21 00:00:00,MOTHER FUND
1419,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.8802.135,JP389960BM63,三菱地所　第１３５回担保提供制限等財務上,MITSUBISHI ESTATE CO LTD,14747193.7662,90.304,13317305.8586247,6.384489399278657e-05,0.26,4.80099824086114,2031-06-20 00:00:00,MOTHER FUND
1420,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9518.69,JP358581BPA7,東京電力パワーグリッド　第６９回,TEPCO PWER GRID INC,14747193.7662,90.276,13313176.6443702,6.382509800333114e-05,1.724,6.6325156768679,2033-10-13 00:00:00,MOTHER FUND
1421,地方債証券,Municipal Bond,B.0161.3408,JP2121001P33,千葉市　公募令和４年度第８回,CHIBA CITY,14747193.7662,90.23300000000002,13306835.3510507,6.379469701952415e-05,0.75,6.16121891669344,2032-12-20 00:00:00,MOTHER FUND
1422,地方債証券,Municipal Bond,B.0120.9017,JP2120001EA9,千葉県　公募（２０年）第１７回,CHIBA PREFECTURE,14747193.7662,90.23100000000001,13306540.407175401,6.379328302027745e-05,1.403,7.60890631543116,2034-10-13 00:00:00,MOTHER FUND
1423,普通社債券（含む投資法人債券）,Corporate bond(incl investment corporation bond),B.9086.5,JP379120CG92,日立物流　第５回社債間限定同順位特約付,LOGISTEED LTD,14747193.7662,90.157,13295627.483788403,6.374096504814473e-05,0.75,4.97719042308198,2031-09-26 00:00:00,MOTHER FUND
1424,地方債証券,Municipal Bond,B.0106.3305,JP2280001M71,兵庫県　公募令和３年度第５回,HYOGO PREFECTURE,14747193.7662,90.15600000000002,13295480.0118508,6.374025804852161e-05,0.09,4.90394834437804,2031-07-18 00:00:00,MOTHER FUND
1425,地方債証券,Municipal Bond,B.0156.6029,JP2141301EB6,川崎市　公募（２０年）第１９回,KAWASAKI CITY,14747193.7662,90.053,13280290.4022716,6.366743708730987e-05,1.362,7.55973859534074,2034-09-20 00:00:00,MOTHER FUND
1426,地方債証券,Municipal Bond,B.0109.4103,JP2340001R78,広島県　公募令和７年度第２回,HIROSHIMA PREFECTURE,14747193.7662,90.02,13275423.828328703,6.364410609973695e-05,1.585,8.25323057650906,2035-07-25 00:00:00,MOTHER FUND
1427,地方債証券,Municipal Bond,B.0154.8030,JP2141002EA2,横浜市　公募（２０年）第３０回,YOKOHAMA CITY,14747193.7662,90.003,13272916.8053885,6.363208710613915e-05,1.376,7.63595478311296,2034-10-20 00:00:00,MOTHER FUND
