No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
84,3405,JP3269600007,クラレ,"KURARAY CO.,LTD.",3900,7176000.000000001,0.00520925154013961
85,5021,JP3298000005,コスモエネルギーホールディングス,"COSMO ENERGY HOLDINGS COMPANY,LIMITED",1800,7171200,0.00520576709094888
86,6460,JP3419050004,セガサミーホールディングス,SEGA SAMMY HOLDINGS INC.,2600,7146100.000000001,0.005187546325389028
87,5711,JP3903000002,三菱マテリアル,MITSUBISHI MATERIALS CORPORATION,1700,7128100,0.005174479640923794
88,6674,JP3385820000,ジーエス・ユアサ　コーポレーション,GS YUASA CORPORATION,1300,7126600.000000001,0.005173390750551692
89,6526,JP3433500000,ソシオネクスト,SOCIONEXT INC.,3700,7076250.000000001,0.005136840330394776
90,1860,JP3627000007,戸田建設,TODA CORPORATION,4700,7005350.000000001,0.005085372112140052
91,4005,JP3401400001,住友化学,"SUMITOMO CHEMICAL COMPANY,LIMITED",13400,6985420.000000001,0.0050709043887293805
92,6136,JP3170800001,オーエスジー,OSG CORPORATION,1900,6984400.000000001,0.00507016394327635
93,9468,JP3214350005,ＫＡＤＯＫＡＷＡ,KADOKAWA CORPORATION,2000,6946000.000000001,0.00504228834975052
94,1719,JP3767810009,安藤・間,HAZAMA ANDO CORPORATION,3800,6933100.000000001,0.005032923892550436
95,6728,JP3126190002,アルバック,"ULVAC, INC.",800,6918400,0.005022252766903828
96,3407,JP3111200006,旭化成,ASAHI KASEI CORPORATION,4000,6890000,0.005001636442525349
97,1414,JP3360250009,ショーボンドホールディングス,"SHO-BOND HOLDINGS CO.,LTD.",5200,6877000.000000001,0.004992199392633793
98,7729,JP3580200008,東京精密,"TOKYO SEIMITSU CO.,LTD.",400,6864000.000000001,0.004982762342742236
99,4004,JP3368000000,レゾナック・ホールディングス,RESONAC HOLDINGS CORPORATION,500,6862500.000000001,0.0049816734523701325
100,1721,JP3305530002,コムシスホールディングス,COMSYS HOLDINGS CORPORATION,1300,6845800.000000001,0.004969550472894055
101,9101,JP3753000003,日本郵船,NIPPON YUSEN KABUSHIKI KAISHA,1100,6721000,0.004878954793935105
102,7003,JP3891600003,三井Ｅ＆Ｓ,"MITSUI E&S CO.,LTD.",1300,6328400.000000001,0.0045939558872100765
103,6506,JP3932000007,安川電機,YASKAWA ELECTRIC CORPORATION,1300,6327100.000000001,0.00459301218222092
104,1928,JP3420600003,積水ハウス,"SEKISUI HOUSE,LTD.",1800,6278400.000000001,0.004557659541473317
105,4523,JP3160400002,エーザイ,"EISAI CO.,LTD.",1300,6276400.000000001,0.004556207687643847
106,6269,JP3888250002,三井海洋開発,"MODEC,INC.",600,6195000,0.004497117236784403
107,7012,JP3224200000,川崎重工業,"KAWASAKI HEAVY INDUSTRIES,LTD.",2200,6078600.000000001,0.00441261934390923
108,5406,JP3289800009,神戸製鋼所,"KOBE STEEL,LTD.",2900,6023300.000000001,0.0043724755855243744
109,1951,JP3254200003,エクシオグループ,"EXEO GROUP,INC.",2300,6021400.000000001,0.004371096324386378
110,5631,JP3721400004,日本製鋼所,"THE JAPAN STEEL WORKS,LTD.",800,5992000.000000001,0.004349754073093163
111,3402,JP3621000003,東レ,"TORAY INDUSTRIES,INC.",5000,5790000,0.004203116836316658
112,5714,JP3638600001,ＤＯＷＡホールディングス,"DOWA HOLDINGS CO.,LTD.",700,5764500,0.004184605699990911
113,9602,JP3598600009,東宝,"TOHO CO.,LTD",3700,5631400,0.004087984827639659
114,5344,JP3879250003,ＭＡＲＵＷＡ,"MARUWA CO.,LTD.",100,5554000.000000001,0.0040317980844391576
115,6479,JP3906000009,ミネベアミツミ,MINEBEA MITSUMI INC.,1500,5553000.000000001,0.0040310721575244225
116,6770,JP3126400005,アルプスアルパイン,"ALPS ALPINE CO.,LTD.",2500,5535000,0.004018005473059188
117,9449,JP3152750000,ＧＭＯインターネットグループ,"GMO INTERNET GROUP,INC.",1300,5530200,0.004014521023868459
118,7951,JP3942600002,ヤマハ,YAMAHA CORPORATION,4400,5471400,0.003971836521282032
119,5471,JP3491000000,大同特殊鋼,"DAIDO STEEL CO.,LTD.",2400,5458800.000000001,0.003962689842156369
120,6645,JP3197800000,オムロン,OMRON CORPORATION,1000,5430000,0.003941783147011995
121,9962,JP3885400006,ミスミグループ本社,MISUMI GROUP INC.,1400,5405400,0.00392392534490951
122,6370,JP3270000007,栗田工業,KURITA WATER INDUSTRIES LTD.,600,5245200,0.003807631853168935
123,4203,JP3409400003,住友ベークライト,"SUMITOMO BAKELITE COMPANY,LIMITED",800,5210400,0.003782369596536151
124,4118,JP3215800008,カネカ,KANEKA CORPORATION,900,5146200,0.003735765088610153
125,6965,JP3771800004,浜松ホトニクス,HAMAMATSU PHOTONICS K.K.,2200,5110600,0.0037099220904455803
126,4061,JP3549600009,デンカ,DENKA COMPANY LIMITED,1400,4802000,0.003485901044558306
127,1820,JP3659200004,西松建設,"NISHIMATSU CONSTRUCTION CO.,LTD.",900,4781700,0.003471164728189182
128,9364,JP3219000001,上組,"KAMIGUMI CO.,LTD.",900,4661100,0.00338361794227212
129,4528,JP3197600004,小野薬品工業,"ONO PHARMACEUTICAL CO.,LTD.",1900,4529600.000000001,0.003288158552984445
130,6005,JP3880800002,三浦工業,"MIURA CO.,LTD.",1400,4503800,0.003269429638584277
131,4401,JP3114800000,ＡＤＥＫＡ,ADEKA CORPORATION,1100,4339500.000000001,0.0031501598464932883
132,6302,JP3405400007,住友重機械工業,"SUMITOMO HEAVY INDUSTRIES,LTD.",800,4190400.0000000005,0.003041924143506274
133,2871,JP3665200006,ニチレイ,NICHIREI CORPORATION,1900,4186650.0000000005,0.003039201917576017
134,6925,JP3156400008,ウシオ電機,USHIO INC.,1100,4164600,0.003023195229106106
135,4202,JP3485800001,ダイセル,DAICEL CORPORATION,2800,4061400.0000000005,0.002948279571505436
136,2432,JP3548610009,ディー・エヌ・エー,"DENA CO.,LTD.",1600,3954400,0.0028706053916287724
137,5301,JP3560800009,東海カーボン,"TOKAI CARBON CO.,LTD.",2500,3843750,0.0027902815785133253
138,7731,JP3657400002,ニコン,NIKON CORPORATION,2000,3818000.0000000005,0.002771588960458895
139,3401,JP3544000007,帝人,TEIJIN LIMITED,2300,3765100,0.002733187426669404
140,6268,JP3651210001,ナブテスコ,NABTESCO CORPORATION,800,3754400,0.0027254200086817373
141,4272,JP3694400007,日本化薬,"NIPPON KAYAKU CO.,LTD.",1900,3651800.0000000005,0.002650939907229909
