Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
2371,KAKAKU.COM,Communication,Equity,"1,480,000.00",0.10,"1,480,000.00",400.00,"3,700.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4544,HU GROUP HOLDINGS INC,Health Care,Equity,"1,472,000.00",0.10,"1,472,000.00",400.00,"3,680.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4812,DENTSU SOKEN INC,Information Technology,Equity,"1,376,000.00",0.09,"1,376,000.00",500.00,"2,752.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8088,IWATANI,Energy,Equity,"1,306,200.00",0.09,"1,306,200.00",600.00,"2,177.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
2730,EDION,Consumer Discretionary,Equity,"1,273,500.00",0.09,"1,273,500.00",500.00,"2,547.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
3697,SHIFT INC,Information Technology,Equity,"1,241,630.00",0.08,"1,241,630.00","1,300.00",955.10,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8012,NAGASE LTD,Industrials,Equity,"1,221,500.00",0.08,"1,221,500.00","1,000.00","1,221.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9008,KEIO,Industrials,Equity,"1,178,100.00",0.08,"1,178,100.00","1,500.00",785.40,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
6508,MEIDENSHA CORP,Industrials,Equity,"1,148,000.00",0.08,"1,148,000.00",100.00,"11,480.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
1417,MIRAIT ONE CORP,Industrials,Equity,"1,059,900.00",0.07,"1,059,900.00",300.00,"3,533.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7476,AS ONE CORP,Health Care,Equity,"968,600.00",0.07,"968,600.00",400.00,"2,421.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7984,KOKUYO LTD,Industrials,Equity,"957,770.00",0.06,"957,770.00","1,100.00",870.70,Japan,Tokyo Stock Exchange,JPY,1.00,JPY
1961,SANKI ENGINEERING,Industrials,Equity,"944,000.00",0.06,"944,000.00",400.00,"2,360.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8242,H2O RETAILING CORP,Consumer Staples,Equity,"886,200.00",0.06,"886,200.00",300.00,"2,954.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4666,PARK24,Industrials,Equity,"815,200.00",0.05,"815,200.00",400.00,"2,038.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7649,SUGI HOLDINGS LTD,Consumer Staples,Equity,"814,350.00",0.05,"814,350.00",300.00,"2,714.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4680,ROUND ONE CORP,Consumer Discretionary,Equity,"803,100.00",0.05,"803,100.00",600.00,"1,338.50",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8129,TOHO HOLDINGS,Health Care,Equity,"800,000.00",0.05,"800,000.00",200.00,"4,000.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7780,MENICON LTD,Health Care,Equity,"768,000.00",0.05,"768,000.00",400.00,"1,920.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
9989,SUNDRUG LTD,Consumer Staples,Equity,"742,400.00",0.05,"742,400.00",200.00,"3,712.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
3191,JOYFUL HONDA,Consumer Discretionary,Equity,"692,400.00",0.05,"692,400.00",300.00,"2,308.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
7716,NAKANISHI INC,Health Care,Equity,"606,000.00",0.04,"606,000.00",200.00,"3,030.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
3923,RAKUS,Information Technology,Equity,"556,500.00",0.04,"556,500.00",500.00,"1,113.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8111,GOLDWIN INC,Consumer Discretionary,Equity,"427,800.00",0.03,"427,800.00",200.00,"2,139.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
4927,POLA ORBIS HOLDINGS,Consumer Staples,Equity,"421,800.00",0.03,"421,800.00",300.00,"1,406.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
1979,TAIKISHA LTD,Industrials,Equity,"390,500.00",0.03,"390,500.00",100.00,"3,905.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
8218,KOMERI LTD,Consumer Discretionary,Equity,"388,000.00",0.03,"388,000.00",100.00,"3,880.00",Japan,Tokyo Stock Exchange,JPY,1.00,JPY
MSJP,CASH COLLATERAL JPY MSJP,Cash and/or Derivatives,Cash Collateral and Margins,"227,040.00",0.02,"227,040.00","227,040.00",100.00,Japan,-,JPY,1.00,JPY
JPWU6,JPX-NIKKEI INDEX 400 SEP 26,Cash and/or Derivatives,Futures,0.00,0.00,"3,678,500.00",1.00,"36,785.00",-,Osaka Securities Exchange,JPY,1.00,JPY
 ,,,,,,,,,,,,,
Fund Holdings as of,2026/08/21,,,,,,,,,,,,
 ,,,,,,,,,,,,,
