Ticker,Name,Fee,TER,Bought,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Dividend yield,Avg Volume,Market cap,PE ratio,Forward PE ratio,PB,Price 1D,Price 3D,Price 5D,Price 7D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating Score,Avg Rating Label,Growth,Sector,Note
1617,NEXT FUNDS TOPIX-17 FOODS ETF,,'0.4,,,,,,,0.28456067335466,0.828348096245373,0.446126385885422,0.331088362068966,0.0197,32905840,,20.42551,,,0.0229453483521068,0.0445154419595314,0.0394234845273421,0.0442930153321976,0.104253078638134,,,,49040,,,,,,,
1618,NEXT FUNDS TOPIX-17 ENERGY RESOURCES ETF,,'0.4,,,,,,,-0.284611083933189,-0.228089484388085,-0.175118834495957,-0.342230357679038,0.0209,36517500,,11.322251,,,0.0086670651524208,-0.0134463607132417,0.00776351149596895,0.0656772971266183,0.0710135935053438,,,,33750,,,,,,,
1619,NEXT FUNDS TOPIX-17 CONSTRUCTION & MATERIALS ETF,,'0.4,,,,,,,1.47037954230114,-0.293129825950791,-0.563468333786355,-0.394352862552907,0.0198,34784620,,13.145899,,,-0.0133304665663298,-0.0215351812366738,-0.0293993231810491,-0.0133304665663298,-0.059417022766133,,,,45890,,,,,,,
1620,NEXT FUNDS TOPIX-17 RAW MATERIALS & CHEMICALS ETF,,'0.4,,,,,,,-0.559056271981243,0.754814722628419,0.0857208361003067,0.0344827586206896,0.0202,21275120,,18.663353,,,0.00746681415929204,-0.0285333333333333,-0.0468341182626897,-0.0438320209973753,-0.0481113040865336,,,,36430,,,,,,,
1621,NEXT FUNDS TOPIX-17 PHARMACEUTICAL ETF,,'0.4,,,,,,,0.766639119270387,0.288480819361108,0.0203349661546265,0.131930094537983,0.0182,49962340,,17.516886,,,0.0191545574636724,0.0288381396899483,0.0496598639455782,0.0468113975576662,0.105416156617226,,,,30860,,,,,,,
1622,NEXT FUNDS TOPIX-17 AUTOMOBILES TRANSPORTATION EQUIPMENT ETF,,'0.4,,,,,,,2.04634022033167,0.343158586148857,0.23851463004644,-0.123337051898966,0.0261,54946640,,11.629665,,,0.0558434081750144,0.103157894736842,0.0949253731343284,0.101832382096726,0.124391752950126,,,,36680,,,,,,,
1623,NEXT FUNDS TOPIX-17 STEEL & NONFERROUS ETF,,'0.4,,,,,,,-0.544617070012947,-0.652005443616981,-0.730173135995532,0.0445975953192222,0.0128,173553600,,11.80217,,,-0.0360438795054849,-0.115513660329126,-0.102755267423015,-0.049776862341229,-0.211535968675432,,,,55360,,,,,,,
1624,NEXT FUNDS TOPIX-17 MACHINERY ETF,,'0.39,,,,,,,-0.0665872026873273,-0.00770912760708687,-0.407478312469977,-0.237114004421116,0.0317,43677760,,23.180323,,,-0.00144578313253012,-0.0509561433642505,-0.0461503049833122,0.00619157460240379,-0.0703342432256053,,,,82880,,,,,,,
1625,NEXT FUNDS TOPIX-17 ELECTRIC & PRECISION INSTRUMENTS ETF,,'0.4,,,,,,,-0.198268688221803,0.909340451105023,0.114481623697202,0.184843231864288,0.0056,118867500,,27.487082,,,-0.0142737195633921,-0.0682539682539683,-0.0859545312986609,-0.0588423921757255,-0.137554818230633,,,,58700,,,,,,,
1626,"NEXT FUNDS TOPIX-17 IT & SERVICES,OTHERS ETF",,'0.39,,,,,,,-0.301416379965149,-0.00297116696339806,-0.175586076249112,-0.494558673440134,0.0127,27641640,,15.160538,,,0.012987012987013,0.04,0.0347666971637694,0.0357142857142857,0.0558814584012551,,,,45240,,,,,,,
1627,NEXT FUNDS TOPIX-17 ELECTRIC POWER & GAS ETF,,'0.4,,,,,,,-0.514186232531878,0.404430414900117,0.10657092018302,-0.118148616658408,0.012,36324800,,8.35073,,,0.00820025895554597,0.00907127429805616,0.0236634531113059,0.054627539503386,0.040030720085482,,,,11680,,,,,,,
1628,NEXT FUNDS TOPIX-17 TRANSPORTATION & LOGISTICS ETF,,'0.4,,,,,,,0.0374775814797255,0.847407586267451,0.717355007768476,0.468720919631968,0.0318,22964340,,12.414063,,,0.0208995910949568,0.0549295774647887,0.0591562573650719,0.0619092627599244,0.126750521205756,,,,22470,,,,,,,
1629,NEXT FUNDS TOPIX-17 COMMERCIAL & WHOLESALE TRADE ETF,,'0.4,,,,,,,-0.493480176231171,0.523258508658479,1.03013578516619,1.37387369299503,0.0206,946114965.2,,16.799225,,,0.00957485192663401,0.00304418662173422,0.00803059273422571,0.0506178015642176,0.0529068182420744,,,,263.6,,,,,,,
1630,NEXT FUNDS TOPIX-17 RETAIL TRADE ETF,,'0.41,,,,,,,1.26224852071006,1.09149638877799,0.4942738791423,0.431251250583606,0.0207,33970880,,26.268013,,,0.0261270491803279,0.0665601703940362,0.0600688012701773,0.0481423338566196,0.095908797087026,,,,40060,,,,,,,
1631,NEXT FUNDS TOPIX-17 BANKS ETF,,'0.4,,,,,,,1.93257968744902,1.93530696963076,0.883997345013156,0.109652457563813,0.0226,456980460,,16.667175,,,-0.00370096225018505,-0.0337401292175162,-0.0175182481751825,0.0407216494845361,0.086213168577777,,,,40380,,,,,,,
1632,NEXT FUNDS TOPIX-17 FINANCIALS (EX BANKS) ETF,,'0.4,,,,,,,0.590094236778992,0.850639801867809,0.434019742914086,1.19382295244364,0.018,84899640,,15.603889,,,0.0164383561643836,0.0192307692307692,0.0272265805260729,0.0840029218407597,0.108779275764716,,,,44520,,,,,,,
1633,NEXT FUNDS TOPIX-17 REAL ESTATE ETF,,'0.4,,,,,,,-0.494255293551492,-0.560440399474697,-0.504705222485355,-0.161756919645372,0.0234,16723640,,14.550522,,,0.016412213740458,0.0467767295597484,0.0262042389210019,0.0357837417347336,0.0546312763221566,,,,53260,,,,,,,
