Ticker,Name,Fee,TER,Bought,Market cap,PE ratio,Forward PE ratio,PB,ROA,Net Margin,Operating Margin,Debt To Equity,Earnings Growth,Dividend yield,Vol 1D,Vol 3D,Vol 5D,Vol 30D,Avg Volume,Price 1D,Price 3D,Price 5D,Price 30D,Target high %,Target low %,Target mean %,Current price,Avg Rating 1D,Avg Rating 7D,Avg Rating,Score,Sector,Note
1619,NEXT FUNDS TOPIX-17 CONSTRUCTION & MATERIALS ETF,,'0.4%,,,15.790763,,,,,,,,0.0202,-0.940938723926073,-0.562591317384289,-0.474286772156832,-0.240485869948302,49435920,0.00533702312710022,0.0111332007952286,0.0121393034825871,0.00932724746973606,,,,50860,2.2,1.98,,0,,
1620,NEXT FUNDS TOPIX-17 RAW MATERIALS & CHEMICALS ETF,,'0.4%,,,20.021265,,,,,,,,0.0198,-0.840369006095772,1.01106264177281,0.282921700702092,0.22037212174075,24783060,0.00256476019492177,-0.00837138508371385,-0.00306044376434583,0.0429562433297759,,,,39090,2.11,2.16,,0,,
1621,NEXT FUNDS TOPIX-17 PHARMACEUTICAL ETF,,'0.4%,,,20.070871,,,,,,,,0.0177,-0.831434013429752,-0.516251354279523,-0.451384809064205,-0.0465713512547987,31581240,0.0140770719690304,0.00139009556907037,0.00646175340551869,-0.0508893280632411,,,,28815,3.48,2.9,,0,,
1622,NEXT FUNDS TOPIX-17 AUTOMOBILES TRANSPORTATION EQUIPMENT ETF,,'0.4%,,,10.686782,,,,,,,,0.0243,-0.946387031113696,-0.394877505567929,-0.459536671514648,0.400031561140862,24612960,0.0117465224111283,-0.0084822780975462,-0.0253126861226921,0.011433868974042,,,,32730,3.71,3.31,,0,,
1623,NEXT FUNDS TOPIX-17 STEEL & NONFERROUS ETF,,'0.4%,,,38.334145,,,,,,,,0.0129,0.2801247495368,0.480346475858987,0.135877161666646,0.314917521247246,530392000,0.0705128205128205,0.184397163120567,0.244782349433512,0.0760309278350515,,,,83500,1.7,1.79,,0,,
1624,NEXT FUNDS TOPIX-17 MACHINERY ETF,,'0.39%,,,28.085148,,,,,,,,0.0324,-0.388714465121589,0.182699167657551,-0.00691639123515733,0.706509295454368,140719430,0.0154835895758369,0.0162592754255784,0.0421888988361683,0.00604947607216161,,,,93130,2.29,1.98,,0,,
1625,NEXT FUNDS TOPIX-17 ELECTRIC & PRECISION INSTRUMENTS ETF,,'0.4%,,,30.701275,,,,,,,,0.006,-0.42674875857516,0.982186439897463,0.687842410570416,0.773163003665464,131170130,0.0231148696264975,0.0462669357163448,0.0586262213796121,0.202418419744906,,,,72590,1.93,2.07,,0,,
1626,"NEXT FUNDS TOPIX-17 IT & SERVICES,OTHERS ETF",,'0.39%,,,15.438552,,,,,,,,0.0122,-0.874321134544896,-0.21431247658299,-0.499825974542562,0.141421902272405,25985600,0.00623124855758135,0.00669591318402217,-0.00137425561154375,0.0778739184177998,,,,43600,2.38,2.2,,0,,
1627,NEXT FUNDS TOPIX-17 ELECTRIC POWER & GAS ETF,,'0.4%,,,7.6744313,,,,,,,,0.0118,-0.768086785620328,-0.391728923216337,-0.454604448115155,-0.246645332054486,27853815,0,-0.00351031154014919,-0.0190064794816415,-0.0513784461152882,,,,11355,3.93,2.91,,0,,
1628,NEXT FUNDS TOPIX-17 TRANSPORTATION & LOGISTICS ETF,,'0.4%,,,10.500615,,,,,,,,0.0317,-0.911334760234983,0.487853087040897,0.0449946099568796,-0.272512086016329,14914700,-0.0037073652990608,-0.009338903907594,-0.0201750121536218,-0.0363375567774325,,,,20155,4.12,3.4,,0,,
1629,NEXT FUNDS TOPIX-17 COMMERCIAL & WHOLESALE TRADE ETF,,'0.4%,,,15.98348,,,,,,,,0.0206,-0.948981639148025,-0.878316307311755,-0.882604950468547,-0.942576434597965,359171181.6,-0.000796812749003939,-0.00986973162904765,-0.0252622934370243,-0.0997846571948256,,,,250.8,3.76,2.91,,0,,
1630,NEXT FUNDS TOPIX-17 RETAIL TRADE ETF,,'0.41%,,,24.60055,,,,,,,,0.0211,-0.725123267461273,-0.417376490630324,-0.279184032033995,-0.300561211552745,10542080,0.00134879956838414,-0.0119776417354272,-0.00668985817500669,0.0128240109140518,,,,37120,2.47,2.6,,0,,
1631,NEXT FUNDS TOPIX-17 BANKS ETF,,'0.4%,,,17.778494,,,,,,,,0.0241,-0.746368365933583,0.742368116816581,0.965676211375783,0.724749001508256,389480310,0.00286607608129234,0.00864779874213837,0.00785545954438335,0.139769025762511,,,,38490,1.93,2.02,,0,,
1632,NEXT FUNDS TOPIX-17 FINANCIALS (EX BANKS) ETF,,'0.4%,,,10.237076,,,,,,,,0.0185,-0.903949878313491,-0.172927559774608,-0.174285739188035,-0.218456503107241,46605140,0.00412421154779233,0.00388066941547417,0.00412421154779233,0.0906455862977602,,,,41390,2.02,2.02,,0,,
1633,NEXT FUNDS TOPIX-17 REAL ESTATE ETF,,'0.4%,,,15.339859,,,,,,,,0.0235,-0.919611683556161,0.18560404470463,-0.106748790810157,0.172760479429597,40892670,-0.0014,-0.0161576354679803,-0.0464094728800611,-0.114716312056738,,,,49930,3.84,3.18,,0,,
