Ticker,Name,ISIN,Exchange,Currency,Region
SAILIFE,SAI LIFE SCIENCES,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SAMMAANCAP,SAMMAAN CAPITAL LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SANDUMA,SANDUR MANGANESE AND IRON ORES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SANOFI,SANOFI INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SANSERA,SANSERA ENGINEERING,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SARDAEN,SARDA ENERGY AND MINERALS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SAREGAMA,SAREGAMA INDIA,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SBICARD,SBI CARDS & PAYMENT SERVICES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SBICARD,SBICARD,INE018E01016,,INR,IN
SBILIFE,SBI LIFE INSURANCE COMPANY LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SBILIFE,SBILIFE,INE123W01016,,INR,IN
SBIN,STATE BANK OF INDIA,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCTURE,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SCI,SHIPPING CORPORATION OF INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SENCO,SENCO GOLD LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SFL,SHEELA FOAM,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SHAILY,SHAILY ENGINEERING PLASTICS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SHAKTIPUMP,SHAKTI PUMPS INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SHFL,SHRIRAM FINANCE LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SHFL,SHFL,INE721A01047,,INR,IN
SHILPAMED,SHILPA MEDICARE LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SHREECEM,SHREE CEMENT LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SHRIPISTON,SPR AUTO TECHNOLOGIES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SI,SI,INE195A01028,,INR,IN
SIEM,SIEM,INE003A01024,,INR,IN
SIEMENS,SIEMENS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SIGNATURE,SIGNATUREGLOBAL (INDIA) LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SJVN,SJVN LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SKFINDIA,SKF INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SKFINDUS,SKF INDIA (INDUSTRIAL) LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SOBHA,SOBHA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SOIL,SOIL,INE343H01029,,INR,IN
SOLARINDS,SOLAR INDUSTRIES INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SONACOMS,SONA BLW PRECISION FORGINGS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SONATSOFTW,SONATA SOFTWARE LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SOUTHBANK,SOUTH INDIAN BANK LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SRCM,SRCM,INE070A01015,,INR,IN
SRF,SRF LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SRF,SRF,INE647A01010,,INR,IN
STAR,STRIDES PHARMA SCIENCE LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
STARHEALTH,STAR HEALTH AND ALLIED INSURANCE C,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SUEL,SUEL,INE040H01021,,INR,IN
SUF,SUF,INE660A01013,,INR,IN
SUMICHEM,SUMITOMO CHEMICAL INDIA LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SUNDARMFIN,SUNDARAM FINANCE LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SUNDRMFAST,SUNDRAM FASTENERS LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SUNP,SUNP,INE044A01036,,INR,IN
SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
SUNTV,SUN TV NETWORK LTD,,NATIONAL STOCK EXCHANGE OF INDIA,JPY,IN
